frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777235826796551050,1777235826814927005,18375955
1,1777235826888240673,1777235826907894226,19653553
2,1777235827000838582,1777235827010354933,9516351
3,1777235827091235010,1777235827100533288,9298278
4,1777235827189734828,1777235827201147942,11413114
5,1777235827289583395,1777235827299859985,10276590
6,1777235827390314597,1777235827399829005,9514408
7,1777235827490732492,1777235827510498200,19765708
8,1777235827589870934,1777235827609475500,19604566
9,1777235827689605652,1777235827701294725,11689073
10,1777235827790111267,1777235827824093190,33981923
11,1777235827890444697,1777235827910639730,20195033
12,1777235827989757983,1777235827999125042,9367059
13,1777235828089533577,1777235828107804846,18271269
14,1777235828189967343,1777235828198987357,9020014
15,1777235828290431126,1777235828311893891,21462765
16,1777235828390258688,1777235828409422807,19164119
17,1777235828489036183,1777235828496995685,7959502
18,1777235828590063677,1777235828598735936,8672259
19,1777235828689686120,1777235828710088011,20401891
20,1777235828789788756,1777235828812033861,22245105
21,1777235828890647738,1777235828898776676,8128938
22,1777235828991166140,1777235828999762573,8596433
23,1777235829091189538,1777235829099771737,8582199
24,1777235829191291027,1777235829201104827,9813800
25,1777235829290162908,1777235829309028645,18865737
26,1777235829390450533,1777235829399946005,9495472
27,1777235829490232779,1777235829508879616,18646837
28,1777235829590386438,1777235829609632710,19246272
29,1777235829687832552,1777235829698007350,10174798
30,1777235829788625759,1777235829798139763,9514004
31,1777235829888497784,1777235829910438179,21940395
32,1777235829989227999,1777235829998025332,8797333
33,1777235830089182810,1777235830097317092,8134282
34,1777235830190600509,1777235830199600870,9000361
35,1777235830290154176,1777235830298874706,8720530
36,1777235830392462451,1777235830401020318,8557867
37,1777235830497021205,1777235830505588565,8567360
38,1777235830591177167,1777235830601041876,9864709
39,1777235830692089056,1777235830702271078,10182022
40,1777235830790909741,1777235830799672881,8763140
41,1777235830891157838,1777235830900656826,9498988
42,1777235830988753938,1777235830998259309,9505371
43,1777235831089753178,1777235831100110244,10357066
44,1777235831189910170,1777235831210891334,20981164
45,1777235831289458603,1777235831308930471,19471868
46,1777235831389497134,1777235831399240677,9743543
47,1777235831494424470,1777235831516760824,22336354
48,1777235831587993656,1777235831606995561,19001905
49,1777235831688143157,1777235831708156494,20013337
50,1777235831789903176,1777235831799201222,9298046
51,1777235831890091720,1777235831898775384,8683664
52,1777235831991976926,1777235832008471594,16494668
53,1777235832090568785,1777235832108714460,18145675
54,1777235832190122504,1777235832208994419,18871915
55,1777235832299964942,1777235832311106714,11141772
56,1777235832388911981,1777235832398120528,9208547
57,1777235832489889122,1777235832498374633,8485511
58,1777235832590582716,1777235832601568887,10986171
59,1777235832693189047,1777235832700835623,7646576
60,1777235832792020043,1777235832802495832,10475789
61,1777235832890897510,1777235832900953648,10056138
62,1777235832990390745,1777235833006818902,16428157
63,1777235833093163721,1777235833114782264,21618543
64,1777235833190152578,1777235833198916866,8764288
65,1777235833291751800,1777235833311524215,19772415
66,1777235833390169367,1777235833399771326,9601959
67,1777235833490916419,1777235833510689841,19773422
68,1777235833589451972,1777235833597802542,8350570
69,1777235833698702100,1777235833721853064,23150964
70,1777235833797671178,1777235833805437384,7766206
71,1777235833891092011,1777235833910515422,19423411
72,1777235833990283876,1777235833999216381,8932505
73,1777235834088386584,1777235834100249347,11862763
74,1777235834190531587,1777235834199695513,9163926
75,1777235834291350573,1777235834311519964,20169391
76,1777235834390271689,1777235834399381663,9109974
77,1777235834493420877,1777235834515527868,22106991
78,1777235834602207766,1777235834612776063,10568297
79,1777235834692345887,1777235834710946475,18600588
80,1777235834793523640,1777235834813856861,20333221
81,1777235834891738077,1777235834901263925,9525848
82,1777235834990081000,1777235834999401084,9320084
83,1777235835090232337,1777235835099048642,8816305
84,1777235835189859932,1777235835199718057,9858125
85,1777235835291128000,1777235835312684743,21556743
86,1777235835391106160,1777235835403643880,12537720
87,1777235835491880048,1777235835501373256,9493208
88,1777235835589138312,1777235835599299040,10160728
89,1777235835691036968,1777235835702360951,11323983
90,1777235835791605384,1777235835803457170,11851786
91,1777235835896017470,1777235835906879425,10861955
92,1777235835991566209,1777235835999407525,7841316
93,1777235836092766071,1777235836107016757,14250686
94,1777235836217282323,1777235836240720723,23438400
95,1777235836297391125,1777235836312166598,14775473
96,1777235836388112675,1777235836406640596,18527921
97,1777235836494548875,1777235836509810566,15261691
98,1777235836590500076,1777235836601826113,11326037
99,1777235836694326162,1777235836703951111,9624949
100,1777235836796951264,1777235836805577375,8626111
101,1777235836893506012,1777235836902630563,9124551
102,1777235836991902043,1777235837002445272,10543229
103,1777235837093781298,1777235837102973418,9192120
104,1777235837189570797,1777235837197567617,7996820
105,1777235837295141053,1777235837315150626,20009573
106,1777235837391957558,1777235837404307968,12350410
107,1777235837494762729,1777235837515256416,20493687
108,1777235837590186883,1777235837599522263,9335380
109,1777235837695022761,1777235837703657705,8634944
110,1777235837791199641,1777235837800025561,8825920
111,1777235837894091246,1777235837914960143,20868897
112,1777235837993238525,1777235838007163819,13925294
113,1777235838095236235,1777235838107740354,12504119
114,1777235838192030110,1777235838202398431,10368321
115,1777235838293611341,1777235838301855986,8244645
116,1777235838392843622,1777235838402372296,9528674
117,1777235838493981660,1777235838502214202,8232542
118,1777235838593991484,1777235838604011452,10019968
119,1777235838694888867,1777235838703781665,8892798
120,1777235838791397233,1777235838800034501,8637268
121,1777235838893742863,1777235838902926056,9183193
122,1777235838992036935,1777235839000958176,8921241
123,1777235839092670003,1777235839102753518,10083515
124,1777235839190165214,1777235839198892253,8727039
125,1777235839306401452,1777235839331392139,24990687
126,1777235839393281487,1777235839405620342,12338855
127,1777235839495067794,1777235839513827711,18759917
