frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777236117948618655,1777236120233341036,2284722381
1,1777236119248071210,1777236121522777085,2274705875
2,1777236120549818910,1777236122832138760,2282319850
3,1777236121849166923,1777236124176298751,2327131828
4,1777236123153434045,1777236125461067899,2307633854
5,1777236124449687205,1777236126793940650,2344253445
6,1777236125846662091,1777236128182113384,2335451293
7,1777236127148865596,1777236129572113334,2423247738
8,1777236128548625851,1777236130974024203,2425398352
9,1777236129948542770,1777236132343493929,2394951159
10,1777236131349676920,1777236133701702856,2352025936
11,1777236132650599959,1777236135032928483,2382328524
12,1777236134048285534,1777236136402601380,2354315846
13,1777236135348811348,1777236137805649613,2456838265
14,1777236136849502996,1777236139216983067,2367480071
15,1777236138250052278,1777236140522349510,2272297232
16,1777236139548554980,1777236141816907667,2268352687
17,1777236140848953178,1777236143194256617,2345303439
18,1777236142249261373,1777236144542659188,2293397815
19,1777236143548448640,1777236145870460743,2322012103
20,1777236144848570452,1777236147207077879,2358507427
21,1777236146249778809,1777236148590823196,2341044387
22,1777236147650130004,1777236149905915825,2255785821
23,1777236148949933419,1777236151153121388,2203187969
24,1777236150151364808,1777236152444908749,2293543941
25,1777236151450014577,1777236153719603509,2269588932
26,1777236152751324784,1777236154911045671,2159720887
27,1777236153949627611,1777236156142401043,2192773432
28,1777236155150522325,1777236157521899191,2371376866
29,1777236156549385550,1777236158985681406,2436295856
30,1777236157950258338,1777236160385863124,2435604786
31,1777236159349470897,1777236161794103301,2444632404
32,1777236160759123163,1777236163199647117,2440523954
33,1777236162255820022,1777236164592563110,2336743088
34,1777236163653169015,1777236166008142316,2354973301
35,1777236165050747955,1777236167599359898,2548611943
36,1777236166351736303,1777236168800815718,2449079415
37,1777236167852235249,1777236170103100978,2250865729
38,1777236169151444176,1777236171414520450,2263076274
39,1777236170449258890,1777236172810612526,2361353636
40,1777236171849490236,1777236174156405961,2306915725
41,1777236173154027312,1777236175454731311,2300703999
42,1777236174450496632,1777236176729985730,2279489098
43,1777236175751958372,1777236178169734691,2417776319
44,1777236177153723742,1777236179503446232,2349722490
45,1777236178451249015,1777236180903035295,2451786280
46,1777236179849646095,1777236182241989031,2392342936
47,1777236181252048371,1777236183528494616,2276446245
48,1777236182550833784,1777236184946712005,2395878221
49,1777236183950077128,1777236186306416141,2356339013
50,1777236185361963002,1777236187614936254,2252973252
51,1777236186650558356,1777236188840628270,2190069914
52,1777236187851206063,1777236190113514623,2262308560
53,1777236189151091352,1777236191386539971,2235448619
54,1777236190349791853,1777236192636018331,2286226478
55,1777236191651290153,1777236193912389229,2261099076
56,1777236192950778301,1777236195162336443,2211558142
57,1777236194150509904,1777236196489464348,2338954444
58,1777236195452187815,1777236197922253808,2470065993
59,1777236196951820457,1777236199308127652,2356307195
60,1777236198352543595,1777236200678074378,2325530783
61,1777236199651626671,1777236202149906391,2498279720
62,1777236201152712953,1777236203471587146,2318874193
63,1777236202452233171,1777236204764912658,2312679487
64,1777236203754161788,1777236206026425320,2272263532
65,1777236205058036474,1777236207316076159,2258039685
66,1777236206350832910,1777236208703096589,2352263679
67,1777236207751099884,1777236210042484043,2291384159
68,1777236209052273643,1777236211424186680,2371913037
69,1777236210451855225,1777236212793933112,2342077887
70,1777236211758459049,1777236214007441505,2248982456
71,1777236213056255880,1777236215298805652,2242549772
72,1777236214351179577,1777236216683536601,2332357024
73,1777236215651818484,1777236218062712465,2410893981
74,1777236217051419648,1777236219410106678,2358687030
75,1777236218451501041,1777236220738399964,2286898923
76,1777236219749436628,1777236222068626909,2319190281
77,1777236221052386758,1777236223404099852,2351713094
78,1777236222452558626,1777236224751447469,2298888843
79,1777236223751784740,1777236226078415037,2326630297
80,1777236225152604688,1777236227338538409,2185933721
81,1777236226349668187,1777236228629090321,2279422134
82,1777236227652194897,1777236229941210763,2289015866
83,1777236228954126899,1777236231199608172,2245481273
84,1777236230251511168,1777236232454851794,2203340626
85,1777236231449466894,1777236233768914010,2319447116
86,1777236232750152900,1777236235013706410,2263553510
87,1777236234066059359,1777236236246491119,2180431760
88,1777236235250988188,1777236237491329175,2240340987
89,1777236236551986165,1777236238718426070,2166439905
90,1777236237751862351,1777236239997540916,2245678565
