frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777236266853889571,1777236266942479155,88589584
1,1777236266954155871,1777236267032529512,78373641
2,1777236267054696906,1777236267164641125,109944219
3,1777236267153699369,1777236267220949328,67249959
4,1777236267252948506,1777236267312737957,59789451
5,1777236267357329654,1777236267418492717,61163063
6,1777236267457559101,1777236267520201166,62642065
7,1777236267554672979,1777236267616065137,61392158
8,1777236267655002739,1777236267732549908,77547169
9,1777236267753977365,1777236267832057835,78080470
10,1777236267854304128,1777236267921145934,66841806
11,1777236267956789274,1777236268025944771,69155497
12,1777236268053992667,1777236268122204421,68211754
13,1777236268155959612,1777236268225470481,69510869
14,1777236268254721747,1777236268337449447,82727700
15,1777236268353443625,1777236268424506683,71063058
16,1777236268452822432,1777236268543375242,90552810
17,1777236268552695428,1777236268650602704,97907276
18,1777236268654422268,1777236268713496579,59074311
19,1777236268752134966,1777236268818361360,66226394
20,1777236268854011806,1777236268932566862,78555056
21,1777236268954122730,1777236269029618467,75495737
22,1777236269055142122,1777236269131604106,76461984
23,1777236269153311792,1777236269229155568,75843776
24,1777236269252903602,1777236269325295117,72391515
25,1777236269352435477,1777236269420961586,68526109
26,1777236269458835147,1777236269524829476,65994329
27,1777236269552222141,1777236269606707582,54485441
28,1777236269656127230,1777236269712882727,56755497
29,1777236269757070063,1777236269812814767,55744704
30,1777236269853405347,1777236269913107445,59702098
31,1777236269955001681,1777236270010725005,55723324
32,1777236270055496373,1777236270109899100,54402727
33,1777236270155197788,1777236270209346685,54148897
34,1777236270256356463,1777236270320947474,64591011
35,1777236270353734595,1777236270418961495,65226900
36,1777236270454808877,1777236270509677979,54869102
37,1777236270555503000,1777236270624047483,68544483
38,1777236270652935728,1777236270714444779,61509051
39,1777236270751998265,1777236270836086511,84088246
40,1777236270852574962,1777236270920723573,68148611
41,1777236270952851392,1777236271021080838,68229446
42,1777236271053279330,1777236271119747812,66468482
43,1777236271152992799,1777236271212752080,59759281
44,1777236271254850424,1777236271342524254,87673830
45,1777236271352961780,1777236271419106609,66144829
46,1777236271458748811,1777236271529140842,70392031
47,1777236271553135786,1777236271613301967,60166181
48,1777236271657739456,1777236271718140861,60401405
49,1777236271756709400,1777236271836243040,79533640
50,1777236271857379347,1777236271932691153,75311806
51,1777236271958656772,1777236272028046448,69389676
52,1777236272052897766,1777236272121305592,68407826
53,1777236272155245706,1777236272231540393,76294687
54,1777236272254477479,1777236272316833023,62355544
55,1777236272353635386,1777236272412314195,58678809
56,1777236272455245710,1777236272538110818,82865108
57,1777236272552896407,1777236272620273416,67377009
58,1777236272659112142,1777236272728535114,69422972
59,1777236272754006583,1777236272823911472,69904889
60,1777236272856355180,1777236272953768927,97413747
61,1777236272954353781,1777236273022768532,68414751
62,1777236273054317410,1777236273113036228,58718818
63,1777236273157302155,1777236273249850398,92548243
64,1777236273254477304,1777236273330003461,75526157
65,1777236273353258723,1777236273416822144,63563421
66,1777236273452954679,1777236273539669279,86714600
67,1777236273553702379,1777236273625115201,71412822
68,1777236273654395864,1777236273749531206,95135342
69,1777236273754386537,1777236273816292802,61906265
70,1777236273855866321,1777236273943461523,87595202
71,1777236273954481935,1777236274016239033,61757098
72,1777236274058348553,1777236274140086703,81738150
73,1777236274153025628,1777236274239402852,86377224
74,1777236274252152079,1777236274310692971,58540892
75,1777236274356148451,1777236274413355191,57206740
76,1777236274460152493,1777236274518816323,58663830
77,1777236274556260149,1777236274653418494,97158345
78,1777236274652734490,1777236274730213818,77479328
79,1777236274755093888,1777236274824886361,69792473
80,1777236274853065855,1777236274923907012,70841157
81,1777236274954589900,1777236275020307389,65717489
82,1777236275054881266,1777236275132503517,77622251
83,1777236275154481107,1777236275222144975,67663868
84,1777236275254661698,1777236275321912861,67251163
85,1777236275354671460,1777236275422496009,67824549
86,1777236275452321819,1777236275528783602,76461783
87,1777236275552843545,1777236275644390033,91546488
88,1777236275652823833,1777236275729689500,76865667
89,1777236275752251057,1777236275832133055,79881998
90,1777236275852663060,1777236275928516677,75853617
91,1777236275954383722,1777236276020620965,66237243
92,1777236276056565808,1777236276121741558,65175750
93,1777236276154491752,1777236276208849906,54358154
94,1777236276255422613,1777236276315403377,59980764
95,1777236276356216825,1777236276423527263,67310438
96,1777236276454316282,1777236276521723323,67407041
97,1777236276553958098,1777236276614664332,60706234
98,1777236276654008523,1777236276712754056,58745533
99,1777236276754676688,1777236276822315385,67638697
100,1777236276853027683,1777236276918092418,65064735
101,1777236276953175801,1777236277021161400,67985599
102,1777236277051288389,1777236277127487494,76199105
103,1777236277154180366,1777236277218148908,63968542
104,1777236277256196013,1777236277331835418,75639405
105,1777236277354954058,1777236277422621090,67667032
106,1777236277452522413,1777236277525578698,73056285
107,1777236277552462046,1777236277645726864,93264818
108,1777236277654628450,1777236277742193972,87565522
109,1777236277758357499,1777236277836505322,78147823
110,1777236277853353104,1777236277928135739,74782635
111,1777236277954995449,1777236278037593127,82597678
112,1777236278059401776,1777236278154578511,95176735
113,1777236278152940279,1777236278218049986,65109707
114,1777236278256186264,1777236278325165726,68979462
115,1777236278357702254,1777236278435182498,77480244
116,1777236278452963494,1777236278564500418,111536924
117,1777236278553717745,1777236278630836969,77119224
118,1777236278653441642,1777236278733024091,79582449
119,1777236278753463711,1777236278848435440,94971729
120,1777236278854316359,1777236278926726007,72409648
121,1777236278953384608,1777236279016316721,62932113
122,1777236279052291745,1777236279132480917,80189172
123,1777236279153763932,1777236279210125559,56361627
124,1777236279256833318,1777236279333617426,76784108
125,1777236279353409389,1777236279409565302,56155913
126,1777236279456279912,1777236279521365610,65085698
127,1777236279555726858,1777236279610846440,55119582
128,1777236279657828321,1777236279723302590,65474269
129,1777236279756489310,1777236279825441445,68952135
130,1777236279854347647,1777236279931339267,76991620
131,1777236279954206572,1777236280039044292,84837720
132,1777236280054102265,1777236280126385955,72283690
133,1777236280153632242,1777236280236535770,82903528
134,1777236280253397971,1777236280331348211,77950240
135,1777236280355910454,1777236280431599967,75689513
136,1777236280452855038,1777236280528998282,76143244
137,1777236280553827235,1777236280630677743,76850508
138,1777236280652815627,1777236280718807067,65991440
139,1777236280751709780,1777236280825823315,74113535
140,1777236280855575841,1777236280930168161,74592320
141,1777236280953608388,1777236281022178575,68570187
142,1777236281057335809,1777236281133974355,76638546
143,1777236281161707114,1777236281259222161,97515047
144,1777236281254963306,1777236281335118108,80154802
145,1777236281353694749,1777236281433222555,79527806
146,1777236281454923568,1777236281536497820,81574252
147,1777236281552411367,1777236281622172970,69761603
148,1777236281654658486,1777236281736578093,81919607
149,1777236281754181961,1777236281831347829,77165868
