t_sample,cpu_pct,rss_mb
1777235974.4622786,55.8,735.24609375
1777235975.4708982,58.5,736.67578125
1777235976.5132515,58.5,738.484375
1777235977.5195963,58.6,738.56640625
1777235978.543575,59.6,739.421875
1777235979.5445585,56.9,740.72265625
1777235980.5718708,62.3,741.40234375
1777235981.616392,53.6,741.40234375
1777235982.621916,60.7,741.71875
1777235983.6271114,61.7,741.71875
1777235984.6502159,57.7,741.72265625
1777235985.6559763,60.7,741.72265625
1777235986.664971,57.5,741.890625
1777235987.7135167,62.0,743.515625
1777235988.722846,59.4,743.70703125
1777235989.7401204,60.0,743.70703125
1777235990.7507992,61.3,743.70703125
1777235991.7646086,59.2,743.88671875
1777235992.8069942,54.7,743.88671875
1777235993.8156369,56.5,744.09375
1777235994.818437,53.8,744.09375
1777235995.8492587,66.0,744.09375
1777235996.85841,63.4,744.19921875
1777235997.8953145,62.7,744.19921875
1777235998.9170568,55.8,744.19921875
1777235999.942677,56.5,744.19921875
1777236000.9442298,63.9,744.19921875
1777236001.9539127,54.5,744.19921875
1777236002.9737291,61.8,744.19921875
1777236004.0182886,52.7,744.19921875
1777236005.034585,58.1,744.19921875
1777236006.0475426,60.2,744.3359375
1777236007.0559418,59.5,744.3359375
1777236008.056865,56.9,744.4375
1777236009.069081,62.2,744.4375
1777236010.1181235,56.2,744.4375
1777236011.1464965,63.2,744.4375
1777236012.1487987,57.9,746.0703125
1777236013.1660492,68.8,746.0703125
1777236014.1711118,55.7,747.0546875
1777236015.2129602,55.7,747.0546875
1777236016.2261407,51.3,747.0546875
1777236017.2437875,68.8,747.0546875
1777236018.246684,55.8,747.0546875
1777236019.2611432,60.1,747.0546875
1777236020.275168,57.2,747.0546875
1777236021.3206599,50.7,747.0546875
1777236022.3464355,58.5,747.0546875
1777236023.355226,42.6,747.0546875
1777236024.370525,20.7,747.0546875
1777236025.4206836,128.6,727.3984375
1777236026.4453144,69.3,748.5234375
1777236027.446039,60.0,749.7109375
1777236028.4479382,60.9,749.7109375
1777236029.4533525,63.7,749.78515625
1777236030.4694536,53.1,750.1640625
1777236031.5176337,54.4,750.1640625
1777236032.5191157,58.9,750.81640625
1777236033.5487351,61.2,751.265625
1777236034.5705645,59.7,751.265625
1777236035.5711408,55.0,751.265625
1777236036.6193388,50.6,751.265625
1777236037.6304803,53.4,751.265625
1777236038.6439989,53.3,751.265625
1777236039.6473954,53.8,751.265625
1777236040.6539514,52.7,751.265625
1777236041.6695588,55.1,751.265625
1777236042.6700327,57.0,751.265625
1777236043.7141738,53.6,751.265625
1777236044.7560756,59.5,751.265625
1777236045.7756426,53.9,751.265625
1777236046.8160012,56.7,751.265625
1777236047.8206336,57.7,751.265625
1777236048.8435564,61.6,751.36328125
1777236049.8438163,62.0,752.2421875
1777236050.855448,60.3,752.2421875
1777236051.8613474,52.7,752.2421875
1777236052.8686666,57.6,752.2421875
1777236053.8689191,56.0,752.2421875
1777236054.8700082,61.9,752.2421875
1777236055.8706467,58.0,752.2421875
1777236056.9197106,58.1,752.2421875
1777236057.9226773,52.8,752.2421875
1777236058.922748,56.0,752.2421875
1777236059.941195,52.0,752.2421875
1777236060.9552078,59.2,752.2421875
1777236061.9789186,54.7,752.2421875
1777236063.0172873,50.1,752.2421875
1777236064.0299265,58.3,752.2421875
1777236065.057717,55.5,752.2421875
1777236066.0725408,53.2,752.2421875
1777236067.117431,49.8,752.2421875
1777236068.1183817,54.9,752.2421875
1777236069.1215649,53.8,752.2421875
1777236070.1577961,59.8,752.2421875
1777236071.166564,52.5,752.2421875
1777236072.1770248,61.4,752.24609375
1777236073.2227197,53.6,752.24609375
1777236074.2268176,63.7,752.25390625
1777236075.2534645,57.5,752.25390625
1777236076.263955,53.4,752.2578125
1777236077.3133602,50.5,752.2578125
1777236078.31904,60.7,752.265625
1777236079.33141,50.4,752.265625
1777236080.3565197,55.6,752.26953125
1777236081.3674254,54.4,752.26953125
1777236082.3804364,59.2,752.27734375
1777236083.4198484,53.9,752.27734375
1777236084.426496,46.7,752.28125
1777236085.447196,22.5,752.28125
1777236086.476451,97.2,699.890625
1777236087.4766564,106.0,749.22265625
1777236088.5265968,61.0,750.5
1777236089.531808,62.7,750.5
1777236090.5471199,62.0,750.5
1777236091.561722,56.2,750.87890625
1777236092.5681965,58.6,750.87890625
