frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777235973439059834,1777235973452342323,13282489
1,1777235973538584825,1777235973552225308,13640483
2,1777235973642319600,1777235973647013840,4694240
3,1777235973740906817,1777235973744320731,3413914
4,1777235973841304211,1777235973847627125,6322914
5,1777235973940322439,1777235973953489128,13166689
6,1777235974037866993,1777235974042029607,4162614
7,1777235974140827212,1777235974154339998,13512786
8,1777235974239978606,1777235974253558467,13579861
9,1777235974341639381,1777235974345219801,3580420
10,1777235974441015668,1777235974463337392,22321724
11,1777235974540927460,1777235974543652549,2725089
12,1777235974641582808,1777235974656446609,14863801
13,1777235974740481243,1777235974745516404,5035161
14,1777235974840325871,1777235974844789355,4463484
15,1777235974938005836,1777235974942020413,4014577
16,1777235975047323979,1777235975069793583,22469604
17,1777235975143935574,1777235975147975550,4039976
18,1777235975241811034,1777235975246346749,4535715
19,1777235975340756266,1777235975345311367,4555101
20,1777235975443102380,1777235975456651306,13548926
21,1777235975542017971,1777235975546087017,4069046
22,1777235975642095491,1777235975647346471,5250980
23,1777235975739024141,1777235975752133366,13109225
24,1777235975842846504,1777235975856934860,14088356
25,1777235975942172343,1777235975946460391,4288048
26,1777235976040165687,1777235976045535470,5369783
27,1777235976143170765,1777235976157232796,14062031
28,1777235976241488684,1777235976245012741,3524057
29,1777235976341148002,1777235976344752475,3604473
30,1777235976441445977,1777235976445551601,4105624
31,1777235976540701878,1777235976546124639,5422761
32,1777235976639204010,1777235976643984288,4780278
33,1777235976740615891,1777235976754087742,13471851
34,1777235976840921008,1777235976845478885,4557877
35,1777235976951678657,1777235976954785149,3106492
36,1777235977043432803,1777235977047890383,4457580
37,1777235977139801276,1777235977145684484,5883208
38,1777235977241870869,1777235977255868617,13997748
39,1777235977340073393,1777235977344818587,4745194
40,1777235977440911822,1777235977454211973,13300151
41,1777235977541596850,1777235977555766954,14170104
42,1777235977642579048,1777235977647780517,5201469
43,1777235977739947121,1777235977753590646,13643525
44,1777235977840848813,1777235977854361911,13513098
45,1777235977939937190,1777235977943619705,3682515
46,1777235978042749860,1777235978048495112,5745252
47,1777235978141779518,1777235978145613536,3834018
48,1777235978240634395,1777235978244338473,3704078
49,1777235978341128239,1777235978345275490,4147251
50,1777235978443543695,1777235978463209548,19665853
51,1777235978540923755,1777235978543226565,2302810
52,1777235978640861771,1777235978644818711,3956940
53,1777235978741553476,1777235978746017173,4463697
54,1777235978838986945,1777235978852587564,13600619
55,1777235978939751402,1777235978953857826,14106424
56,1777235979042020786,1777235979046770582,4749796
57,1777235979142703386,1777235979147084764,4381378
58,1777235979238454748,1777235979242785262,4330514
59,1777235979338991770,1777235979342505715,3513945
