t_sample,cpu_pct,rss_mb
1777235827.7533162,50.4,732.0
1777235828.760823,48.6,733.4296875
1777235829.7984962,52.0,735.23828125
1777235830.7999578,49.9,735.3203125
1777235831.8497782,50.5,736.28125
1777235832.856527,48.7,737.8671875
1777235833.9051917,51.5,738.546875
1777235834.9519835,48.7,738.546875
1777235835.957746,57.7,738.86328125
1777235836.9982674,66.3,738.86328125
1777235837.9988682,58.0,738.8671875
1777235839.0012326,63.8,738.8671875
1777235840.0052278,59.8,738.8671875
1777235841.00553,65.0,740.43359375
1777235842.0093017,66.7,740.625
1777235843.0542014,63.2,740.625
1777235844.057598,64.8,740.625
1777235845.099191,67.2,740.8046875
1777235846.1032355,61.8,740.8046875
1777235847.1052089,65.9,741.01171875
1777235848.1526372,66.8,741.01171875
1777235849.1562517,64.8,741.01171875
1777235850.1997797,63.2,741.1171875
1777235851.2046142,59.7,741.1171875
1777235852.2059867,65.9,741.1171875
1777235853.256394,57.1,741.1171875
1777235854.2999809,63.2,741.1171875
1777235855.3000846,59.0,741.1171875
1777235856.3059864,62.6,741.1171875
1777235857.306304,58.0,741.1171875
1777235858.3062305,59.0,741.1171875
1777235859.3555336,54.3,741.25390625
1777235860.3743012,55.9,741.25390625
1777235861.394599,63.7,741.35546875
1777235862.4018383,58.6,741.35546875
1777235863.4132006,60.3,741.35546875
1777235864.459381,59.3,741.35546875
1777235865.4932399,62.9,742.98828125
1777235866.4990137,57.7,742.98828125
1777235867.502572,56.8,743.97265625
1777235868.5050602,60.8,743.97265625
1777235869.5091968,54.8,743.97265625
1777235870.5187006,61.4,743.97265625
1777235871.556536,56.9,743.97265625
1777235872.5608203,59.7,743.97265625
1777235873.5633686,59.9,743.97265625
1777235874.6014056,59.7,743.97265625
1777235875.6049833,58.8,743.97265625
1777235876.6160562,43.5,743.97265625
1777235877.6505263,20.3,743.97265625
1777235878.6654909,128.1,759.765625
1777235879.69728,63.0,745.359375
1777235880.7007256,59.8,746.421875
1777235881.70088,63.0,746.49609375
1777235882.7046468,60.8,746.49609375
1777235883.7056224,61.9,746.9609375
1777235884.7099636,56.8,746.9609375
1777235885.7576952,59.2,747.61328125
1777235886.7661319,54.5,748.0625
1777235887.799187,62.9,748.0625
1777235888.8033295,55.8,748.0625
1777235889.81703,62.1,748.0625
1777235890.8563633,57.7,748.0625
1777235891.8648105,56.5,748.0625
1777235892.8981624,60.0,748.0625
1777235893.9086514,58.4,748.0625
1777235894.909691,55.9,748.0625
1777235895.9103737,59.0,748.0625
1777235896.9183254,59.5,748.0625
1777235897.9552426,60.8,748.0625
1777235898.95625,59.9,748.0625
1777235899.9597352,64.8,748.0625
1777235900.995975,59.8,748.0625
1777235902.0012882,66.6,748.16015625
1777235903.009452,62.5,749.0390625
1777235904.0141363,65.7,749.0390625
1777235905.0572388,61.4,749.0390625
1777235906.062541,63.7,749.0390625
1777235907.063124,57.0,749.0390625
1777235908.0652573,59.9,749.0390625
1777235909.065877,58.0,749.0390625
1777235910.1014593,64.7,749.0390625
1777235911.1039116,55.9,749.0390625
1777235912.1148944,56.4,749.0390625
1777235913.1151817,56.0,749.0390625
1777235914.1596017,61.3,749.0390625
1777235915.1655886,58.6,749.0390625
1777235916.200587,59.9,749.0390625
1777235917.201083,62.0,749.0390625
1777235918.2065578,59.7,749.0390625
1777235919.2086654,55.9,749.0390625
1777235920.2571118,57.2,749.0390625
1777235921.2691529,58.3,749.0390625
1777235922.3054495,60.8,749.0390625
1777235923.3124201,65.5,749.0390625
1777235924.3611557,64.8,749.0390625
1777235925.3669689,55.7,749.04296875
1777235926.3693278,56.9,749.04296875
1777235927.406173,71.4,749.05078125
1777235928.4063063,63.0,749.05078125
1777235929.40756,65.9,749.0546875
1777235930.4539876,54.5,749.0546875
1777235931.4562166,61.9,749.0625
1777235932.46745,59.3,749.0625
1777235933.5063455,57.8,749.06640625
1777235934.5538387,50.6,749.06640625
1777235935.554595,52.0,749.07421875
1777235936.5656252,55.4,749.07421875
1777235937.6031265,40.5,749.078125
1777235938.6031446,26.0,749.078125
1777235939.618582,92.6,696.73046875
1777235940.6558707,94.5,768.9140625
1777235941.6663933,57.4,770.1796875
1777235942.7029305,59.8,770.1796875
1777235943.7076802,60.7,770.1796875
1777235944.7152863,63.5,770.1796875
1777235945.715799,51.0,770.1796875
1777235946.7550802,55.8,770.1796875
