frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777235973433739104,1777235973466981408,33242304
1,1777235973544461704,1777235973579438731,34977027
2,1777235973639900512,1777235973674804739,34904227
3,1777235973738688454,1777235973769399759,30711305
4,1777235973838934715,1777235973869522986,30588271
5,1777235973937819205,1777235973966261581,28442376
6,1777235974035357916,1777235974058356733,22998817
7,1777235974138756476,1777235974170772736,32016260
8,1777235974237290996,1777235974269169607,31878611
9,1777235974339548859,1777235974369905523,30356664
10,1777235974437888446,1777235974461244705,23356259
11,1777235974538709442,1777235974559454832,20745390
12,1777235974640308223,1777235974670505974,30197751
13,1777235974738075417,1777235974760269181,22193764
14,1777235974838166253,1777235974867240528,29074275
15,1777235974934701650,1777235974966811419,32109769
16,1777235975036853007,1777235975067971255,31118248
17,1777235975140827041,1777235975171778852,30951811
18,1777235975239021217,1777235975269289031,30267814
19,1777235975338137299,1777235975373508550,35371251
20,1777235975439450427,1777235975469885133,30434706
21,1777235975539303285,1777235975562569740,23266455
22,1777235975637962706,1777235975665277325,27314619
23,1777235975738275550,1777235975767571206,29295656
24,1777235975842368248,1777235975871860936,29492688
25,1777235975938906011,1777235975969208441,30302430
26,1777235976035826636,1777235976067296828,31470192
27,1777235976139202544,1777235976170104023,30901479
28,1777235976239536907,1777235976269777978,30241071
29,1777235976339748938,1777235976360956742,21207804
30,1777235976439667058,1777235976461940847,22273789
31,1777235976538661204,1777235976573979080,35317876
32,1777235976634299145,1777235976667419926,33120781
33,1777235976737599395,1777235976766567188,28967793
34,1777235976838768950,1777235976874641731,35872781
35,1777235976936716839,1777235976975184596,38467757
36,1777235977037993462,1777235977075950941,37957479
37,1777235977137262149,1777235977169658538,32396389
38,1777235977238738718,1777235977273011708,34272990
39,1777235977337685727,1777235977359987089,22301362
40,1777235977438030377,1777235977468188140,30157763
41,1777235977538004442,1777235977568905128,30900686
42,1777235977642226639,1777235977671677227,29450588
43,1777235977737353717,1777235977767816482,30462765
44,1777235977838441550,1777235977867650230,29208680
45,1777235977937803458,1777235977957951082,20147624
46,1777235978039806172,1777235978072253989,32447817
47,1777235978139186171,1777235978191489825,52303654
48,1777235978236341339,1777235978260147536,23806197
49,1777235978338119224,1777235978377694118,39574894
50,1777235978436322643,1777235978460565402,24242759
51,1777235978538954201,1777235978567629009,28674808
52,1777235978638923851,1777235978661633742,22709891
53,1777235978739385462,1777235978770529000,31143538
54,1777235978837231159,1777235978875509303,38278144
55,1777235978946761493,1777235978975791099,29029606
56,1777235979039200059,1777235979068923981,29723922
57,1777235979139197982,1777235979162724268,23526286
58,1777235979235242913,1777235979264325805,29082892
59,1777235979335235155,1777235979357152731,21917576
60,1777235979437559299,1777235979472599809,35040510
61,1777235979538223382,1777235979569459792,31236410
62,1777235979646001500,1777235979674495686,28494186
63,1777235979739001409,1777235979771880699,32879290
64,1777235979837259007,1777235979867005978,29746971
65,1777235979938054830,1777235979969729018,31674188
66,1777235980038879998,1777235980068426014,29546016
67,1777235980139386498,1777235980169133416,29746918
68,1777235980251267537,1777235980281275699,30008162
69,1777235980338465532,1777235980378377607,39912075
70,1777235980437470178,1777235980460876324,23406146
71,1777235980538405103,1777235980570745225,32340122
72,1777235980639035217,1777235980668666095,29630878
73,1777235980738855679,1777235980769682868,30827189
74,1777235980835026174,1777235980876623892,41597718
75,1777235980937170315,1777235980966583950,29413635
76,1777235981045423046,1777235981075552410,30129364
77,1777235981134666174,1777235981164587507,29921333
78,1777235981233189034,1777235981263609905,30420871
79,1777235981338715690,1777235981361278874,22563184
80,1777235981435606776,1777235981468917137,33310361
81,1777235981532754634,1777235981563951772,31197138
82,1777235981633034893,1777235981663218374,30183481
83,1777235981739892122,1777235981787623289,47731167
84,1777235981838796772,1777235981873102893,34306121
85,1777235981940281886,1777235981971999501,31717615
86,1777235982034523693,1777235982064761616,30237923
87,1777235982139890036,1777235982170740009,30849973
88,1777235982239101671,1777235982269084451,29982780
89,1777235982340835739,1777235982371567645,30731906
90,1777235982437554098,1777235982468435054,30880956
91,1777235982539705053,1777235982569799316,30094263
92,1777235982637838725,1777235982667561518,29722793
93,1777235982738370945,1777235982769286120,30915175
94,1777235982838509867,1777235982873857403,35347536
95,1777235982939856236,1777235982970253717,30397481
96,1777235983040745402,1777235983071679053,30933651
97,1777235983138038429,1777235983172479893,34441464
98,1777235983238229600,1777235983270773231,32543631
99,1777235983338131398,1777235983371456490,33325092
100,1777235983439131880,1777235983475087627,35955747
101,1777235983539874320,1777235983575282681,35408361
102,1777235983637890590,1777235983670237186,32346596
103,1777235983736788215,1777235983768652451,31864236
104,1777235983832802211,1777235983866091102,33288891
105,1777235983938288577,1777235983974347094,36058517
106,1777235984038204258,1777235984060808423,22604165
107,1777235984138203044,1777235984167597177,29394133
108,1777235984235160948,1777235984265861154,30700206
109,1777235984337118373,1777235984371538818,34420445
110,1777235984437901980,1777235984469918706,32016726
111,1777235984537874156,1777235984569898790,32024634
112,1777235984636629719,1777235984668775175,32145456
113,1777235984738228118,1777235984766706277,28478159
114,1777235984838044243,1777235984867140519,29096276
115,1777235984938941617,1777235984963571681,24630064
116,1777235985037820750,1777235985067104595,29283845
117,1777235985138535018,1777235985168231765,29696747
118,1777235985238107382,1777235985270094529,31987147
119,1777235985338963790,1777235985370521331,31557541
120,1777235985440075687,1777235985471718047,31642360
121,1777235985538069987,1777235985569227409,31157422
122,1777235985638566862,1777235985669184564,30617702
123,1777235985739197345,1777235985769131545,29934200
124,1777235985837673745,1777235985860892310,23218565
125,1777235985936963773,1777235985957918609,20954836
126,1777235986035362069,1777235986064573985,29211916
127,1777235986137732791,1777235986169773853,32041062
128,1777235986234350457,1777235986263233789,28883332
129,1777235986339733134,1777235986369237287,29504153
130,1777235986439319655,1777235986469593594,30273939
131,1777235986539101024,1777235986567826876,28725852
132,1777235986637690769,1777235986663692379,26001610
133,1777235986735890352,1777235986765778183,29887831
134,1777235986838487704,1777235986868392792,29905088
135,1777235986939318286,1777235986971572015,32253729
136,1777235987035197874,1777235987073921896,38724022
137,1777235987136949420,1777235987171333081,34383661
138,1777235987231221942,1777235987260933809,29711867
139,1777235987339435391,1777235987370963385,31527994
140,1777235987438315369,1777235987479805142,41489773
141,1777235987537128027,1777235987566693848,29565821
142,1777235987638584356,1777235987660976265,22391909
143,1777235987739276245,1777235987761200602,21924357
144,1777235987838938929,1777235987870695823,31756894
145,1777235987938770464,1777235987968151169,29380705
146,1777235988040869191,1777235988072490189,31620998
147,1777235988136970180,1777235988168597283,31627103
148,1777235988238681802,1777235988273760480,35078678
149,1777235988334062223,1777235988364773394,30711171
150,1777235988436671075,1777235988468588424,31917349
151,1777235988533498773,1777235988563870223,30371450
152,1777235988640298262,1777235988670369559,30071297
153,1777235988735585592,1777235988767771645,32186053
154,1777235988840182320,1777235988881091401,40909081
155,1777235988933861658,1777235988974038060,40176402
156,1777235989037877768,1777235989070634182,32756414
157,1777235989134802000,1777235989163422801,28620801
158,1777235989236766444,1777235989268411326,31644882
159,1777235989331990376,1777235989366225706,34235330
160,1777235989439026473,1777235989461683015,22656542
161,1777235989543362272,1777235989585358241,41995969
162,1777235989638130378,1777235989664271816,26141438
163,1777235989734181574,1777235989757015172,22833598
164,1777235989840817412,1777235989861555076,20737664
165,1777235989932735114,1777235989979715178,46980064
166,1777235990039790240,1777235990068874532,29084292
167,1777235990135588836,1777235990163198355,27609519
168,1777235990240295718,1777235990270479489,30183771
169,1777235990337158147,1777235990365270391,28112244
170,1777235990439623787,1777235990464901385,25277598
171,1777235990542008220,1777235990565053009,23044789
172,1777235990639549772,1777235990672141807,32592035
173,1777235990732560367,1777235990763034024,30473657
174,1777235990838711208,1777235990868943533,30232325
175,1777235990934476475,1777235990965570618,31094143
176,1777235991039691732,1777235991070917476,31225744
177,1777235991132540733,1777235991162206474,29665741
178,1777235991237246127,1777235991273849235,36603108
179,1777235991337050403,1777235991367848177,30797774
180,1777235991439552166,1777235991464276319,24724153
181,1777235991536764138,1777235991567458690,30694552
182,1777235991638291877,1777235991669466045,31174168
183,1777235991732321156,1777235991762903187,30582031
184,1777235991839822644,1777235991901517659,61695015
185,1777235991932970698,1777235991963778720,30808022
186,1777235992038276158,1777235992078145202,39869044
187,1777235992132519637,1777235992167004889,34485252
188,1777235992238356089,1777235992277481194,39125105
189,1777235992339204979,1777235992371513697,32308718
190,1777235992438132979,1777235992468108526,29975547
191,1777235992533230821,1777235992563916448,30685627
192,1777235992640753931,1777235992664477762,23723831
193,1777235992733476405,1777235992754294434,20818029
194,1777235992840415740,1777235992869534198,29118458
195,1777235992933469700,1777235992964560653,31090953
196,1777235993038356692,1777235993068973106,30616414
197,1777235993135497601,1777235993171959255,36461654
198,1777235993236762141,1777235993266285481,29523340
199,1777235993336370625,1777235993364505588,28134963
200,1777235993440604582,1777235993470743852,30139270
201,1777235993533557979,1777235993564753088,31195109
202,1777235993636733817,1777235993667172460,30438643
203,1777235993735858582,1777235993763443433,27584851
204,1777235993840981277,1777235993864538455,23557178
205,1777235993934012094,1777235993963726365,29714271
206,1777235994037159575,1777235994065334398,28174823
207,1777235994135384586,1777235994176305593,40921007
208,1777235994240181390,1777235994272761036,32579646
209,1777235994335713439,1777235994376184777,40471338
210,1777235994433925544,1777235994467879025,33953481
211,1777235994534089618,1777235994570635100,36545482
212,1777235994639162945,1777235994671255066,32092121
213,1777235994737957104,1777235994766975443,29018339
214,1777235994834988679,1777235994860239606,25250927
215,1777235994934571591,1777235994964051598,29480007
216,1777235995036337356,1777235995066944464,30607108
217,1777235995139626752,1777235995172687966,33061214
218,1777235995234409765,1777235995256544861,22135096
219,1777235995334065116,1777235995356303187,22238071
220,1777235995439153213,1777235995471267400,32114187
221,1777235995538092297,1777235995570577408,32485111
222,1777235995639675498,1777235995660818572,21143074
223,1777235995735300809,1777235995764441021,29140212
224,1777235995840688156,1777235995863921714,23233558
225,1777235995936602357,1777235995967149169,30546812
226,1777235996038404125,1777235996063904516,25500391
227,1777235996134570653,1777235996157462974,22892321
228,1777235996240286442,1777235996262255025,21968583
229,1777235996334166927,1777235996372611125,38444198
230,1777235996438777199,1777235996474382254,35605055
231,1777235996534057512,1777235996566890275,32832763
232,1777235996638821379,1777235996671318748,32497369
233,1777235996738779108,1777235996772559754,33780646
234,1777235996839296520,1777235996869486834,30190314
235,1777235996936988966,1777235996967177443,30188477
236,1777235997041092401,1777235997089046438,47954037
237,1777235997138400224,1777235997164580028,26179804
238,1777235997239648206,1777235997267839178,28190972
239,1777235997334291898,1777235997355415406,21123508
240,1777235997446683944,1777235997468346019,21662075
241,1777235997536283536,1777235997558107759,21824223
242,1777235997638144338,1777235997666808431,28664093
243,1777235997735838614,1777235997763267225,27428611
244,1777235997844947919,1777235997893974598,49026679
245,1777235997940074130,1777235997973016028,32941898
246,1777235998039530634,1777235998062642771,23112137
247,1777235998136563127,1777235998178417273,41854146
248,1777235998238861239,1777235998272106665,33245426
249,1777235998337236147,1777235998366053182,28817035
250,1777235998437166070,1777235998471006540,33840470
251,1777235998539690437,1777235998571201057,31510620
252,1777235998639776230,1777235998664349936,24573706
253,1777235998736730063,1777235998759833343,23103280
254,1777235998836632497,1777235998865322996,28690499
255,1777235998938522788,1777235998960313432,21790644
256,1777235999037351744,1777235999069807022,32455278
257,1777235999137567927,1777235999165639723,28071796
258,1777235999239013573,1777235999262604151,23590578
259,1777235999336868996,1777235999358080699,21211703
260,1777235999441448953,1777235999471426713,29977760
261,1777235999533924682,1777235999566725050,32800368
262,1777235999639071820,1777235999670904424,31832604
263,1777235999733543383,1777235999763128308,29584925
264,1777235999838904872,1777235999860192405,21287533
265,1777235999936981950,1777235999960364061,23382111
266,1777236000034909661,1777236000073516069,38606408
267,1777236000136995414,1777236000165649110,28653696
268,1777236000241366820,1777236000270728993,29362173
269,1777236000338919110,1777236000363511056,24591946
270,1777236000441961699,1777236000510317762,68356063
271,1777236000532991202,1777236000564571082,31579880
272,1777236000640195068,1777236000669451852,29256784
273,1777236000736415897,1777236000765784346,29368449
274,1777236000838265658,1777236000862053991,23788333
275,1777236000936832524,1777236000965522442,28689918
276,1777236001037703355,1777236001066318436,28615081
277,1777236001138390713,1777236001175568957,37178244
278,1777236001239883840,1777236001270567765,30683925
279,1777236001335746190,1777236001359162742,23416552
280,1777236001439334017,1777236001467760502,28426485
281,1777236001537493229,1777236001560670690,23177461
282,1777236001639493364,1777236001667145687,27652323
283,1777236001738542036,1777236001769857944,31315908
284,1777236001833258232,1777236001856131445,22873213
285,1777236001937534986,1777236001967668887,30133901
286,1777236002038384876,1777236002067146585,28761709
287,1777236002138840288,1777236002178927361,40087073
288,1777236002238073687,1777236002260228404,22154717
289,1777236002338646089,1777236002361758677,23112588
290,1777236002439634456,1777236002470169848,30535392
291,1777236002538146848,1777236002568242369,30095521
292,1777236002639165658,1777236002668221528,29055870
293,1777236002745909164,1777236002791025542,45116378
294,1777236002838038367,1777236002869791590,31753223
295,1777236002939089208,1777236002972655904,33566696
296,1777236003040816364,1777236003089799676,48983312
297,1777236003140288210,1777236003175430893,35142683
298,1777236003240020521,1777236003276538362,36517841
299,1777236003338632671,1777236003367533020,28900349
300,1777236003438198321,1777236003473649943,35451622
301,1777236003539861273,1777236003562624214,22762941
302,1777236003639314857,1777236003672726805,33411948
303,1777236003737257994,1777236003759386514,22128520
304,1777236003837811119,1777236003873063860,35252741
305,1777236003938168733,1777236003966808767,28640034
306,1777236004037400776,1777236004066250471,28849695
307,1777236004139402392,1777236004169560708,30158316
308,1777236004237802176,1777236004266851989,29049813
309,1777236004338979903,1777236004370878774,31898871
310,1777236004437370826,1777236004466918883,29548057
311,1777236004534300412,1777236004559256056,24955644
312,1777236004639488344,1777236004661675363,22187019
313,1777236004738761653,1777236004760821772,22060119
314,1777236004842169687,1777236004870849060,28679373
315,1777236004937739299,1777236004981322748,43583449
316,1777236005040133341,1777236005069526296,29392955
317,1777236005139725312,1777236005172238472,32513160
318,1777236005239646581,1777236005263362672,23716091
319,1777236005339165343,1777236005363629158,24463815
320,1777236005437702360,1777236005458709660,21007300
321,1777236005540249648,1777236005585959427,45709779
322,1777236005633812808,1777236005664479728,30666920
323,1777236005741343146,1777236005778602275,37259129
324,1777236005841234780,1777236005870252027,29017247
325,1777236005938646402,1777236005970696497,32050095
326,1777236006040703736,1777236006062498310,21794574
327,1777236006138770409,1777236006163361469,24591060
328,1777236006239545891,1777236006261663566,22117675
329,1777236006340159727,1777236006363524285,23364558
330,1777236006432797886,1777236006455383649,22585763
331,1777236006539680629,1777236006570147492,30466863
332,1777236006641015317,1777236006669215305,28199988
333,1777236006744996016,1777236006787283714,42287698
334,1777236006838946811,1777236006867780332,28833521
335,1777236006940170359,1777236006971534933,31364574
336,1777236007039512501,1777236007083106487,43593986
337,1777236007133537117,1777236007155909069,22371952
338,1777236007239342220,1777236007261764821,22422601
339,1777236007339083016,1777236007369841121,30758105
340,1777236007439661202,1777236007468097528,28436326
341,1777236007539796080,1777236007570904648,31108568
342,1777236007638666410,1777236007671537922,32871512
343,1777236007749026591,1777236007779491513,30464922
344,1777236007843339675,1777236007876829114,33489439
345,1777236007943714802,1777236007967429629,23714827
346,1777236008034495249,1777236008056008545,21513296
347,1777236008137517685,1777236008169659483,32141798
348,1777236008239525509,1777236008269147563,29622054
349,1777236008339572319,1777236008390587181,51014862
350,1777236008444232612,1777236008473843277,29610665
351,1777236008538684084,1777236008568391063,29706979
352,1777236008639130840,1777236008668378436,29247596
353,1777236008738907786,1777236008771759337,32851551
354,1777236008838820708,1777236008866655905,27835197
355,1777236008943065506,1777236008972185063,29119557
356,1777236009038580174,1777236009068188507,29608333
357,1777236009139327973,1777236009170812260,31484287
358,1777236009238182204,1777236009270433051,32250847
359,1777236009342886128,1777236009376600840,33714712
360,1777236009439519731,1777236009467373732,27854001
361,1777236009539820396,1777236009568791244,28970848
362,1777236009641367810,1777236009663124900,21757090
363,1777236009739365881,1777236009775447682,36081801
364,1777236009841109939,1777236009865358518,24248579
365,1777236009947819958,1777236009969983636,22163678
366,1777236010035535408,1777236010066825331,31289923
367,1777236010133377983,1777236010164323569,30945586
368,1777236010239527500,1777236010269848009,30320509
369,1777236010341093765,1777236010380846874,39753109
370,1777236010434533026,1777236010455781173,21248147
371,1777236010541248198,1777236010573530559,32282361
372,1777236010642753015,1777236010695064941,52311926
373,1777236010733410853,1777236010769765242,36354389
374,1777236010839360163,1777236010870528717,31168554
375,1777236010937892570,1777236010966778653,28886083
376,1777236011039956409,1777236011064090205,24133796
