t_sample,cpu_pct,rss_mb
1777541458.2048697,183.7,961.05078125
1777541459.2099662,185.0,950.0703125
1777541460.2202039,203.9,951.953125
1777541461.2325704,172.9,916.9765625
1777541462.262852,153.3,918.78515625
1777541463.2669582,160.4,918.8671875
1777541464.2753015,161.7,919.72265625
1777541465.27879,181.4,920.70703125
1777541466.310798,182.2,965.86328125
1777541467.3133783,179.5,963.3828125
1777541468.3135743,189.0,921.703125
1777541469.32446,194.9,921.703125
1777541470.3705063,142.4,921.70703125
1777541471.3816571,183.0,921.70703125
1777541472.3851295,187.3,921.70703125
1777541473.406674,223.2,969.5703125
1777541474.4110672,173.2,958.75390625
1777541475.4152894,192.2,922.42578125
1777541476.417744,179.6,922.42578125
1777541477.4261925,171.5,922.60546875
1777541478.4267304,192.9,922.60546875
1777541479.4767394,176.2,922.8125
1777541480.4892,194.6,922.8125
1777541481.5210388,202.5,932.265625
1777541482.5254257,198.1,922.91796875
1777541483.5288587,175.4,922.91796875
1777541484.574962,182.6,922.91796875
1777541485.579986,182.1,922.91796875
1777541486.585919,184.9,922.91796875
