t_sample,cpu_pct,rss_mb
1777236708.0052614,45.9,731.92578125
1777236709.0058246,47.0,733.35546875
1777236710.013988,46.6,735.1640625
1777236711.0160525,45.9,735.24609375
1777236712.055337,47.1,736.1015625
1777236713.064802,46.6,737.453125
1777236714.0700717,46.8,738.1328125
1777236715.0985832,43.8,738.1328125
1777236716.1155777,46.2,738.44921875
1777236717.1546865,48.1,738.44921875
1777236718.165263,47.5,738.453125
1777236719.1662774,56.9,738.453125
1777236720.206175,53.9,738.453125
1777236721.2196636,61.2,739.99609375
1777236722.2560833,56.9,740.1875
1777236723.304486,56.3,740.1875
1777236724.3183465,56.2,740.1875
1777236725.3573556,59.7,740.3671875
1777236726.3672087,55.5,740.3671875
1777236727.405513,53.0,740.57421875
1777236728.4066627,52.9,740.57421875
1777236729.4099903,48.8,740.57421875
1777236730.4151418,51.7,740.6796875
1777236731.456549,54.7,740.6796875
1777236732.465012,49.6,740.6796875
1777236733.4721286,46.7,740.6796875
1777236734.5152133,46.0,740.6796875
1777236735.5163145,45.0,740.6796875
1777236736.5555804,52.0,740.6796875
1777236737.6057785,45.7,740.6796875
1777236738.6335251,43.8,740.6796875
1777236739.6560743,46.9,740.81640625
1777236740.6561437,43.0,740.81640625
1777236741.6669745,53.4,740.91796875
1777236742.6670058,48.0,740.91796875
1777236743.7168732,46.7,740.91796875
1777236744.7571158,44.2,740.91796875
1777236745.8060844,57.2,742.55078125
1777236746.8151243,41.6,742.55078125
1777236747.8557358,50.0,743.53515625
1777236748.8656418,44.6,743.53515625
1777236749.9056838,44.2,743.53515625
1777236750.9166775,43.5,743.53515625
1777236751.9546487,47.2,743.53515625
1777236752.9653726,45.5,743.53515625
1777236753.965908,47.0,743.53515625
1777236755.0156708,42.9,743.53515625
1777236756.057296,48.0,743.53515625
1777236757.1068628,30.5,743.53515625
1777236758.154809,17.2,743.53515625
1777236759.1553934,132.9,742.41796875
1777236760.183225,51.6,744.8984375
1777236761.2152593,53.3,745.87890625
1777236762.2577481,51.8,745.953125
1777236763.3055983,53.4,745.953125
1777236764.3555279,52.4,746.41796875
1777236765.3567705,45.9,747.0703125
1777236766.4070084,52.4,747.51953125
1777236767.4073389,50.0,747.51953125
1777236768.4576712,55.2,747.51953125
1777236769.5068288,52.4,747.51953125
1777236770.5173209,47.5,747.51953125
1777236771.5565479,54.8,747.51953125
1777236772.5567691,46.0,747.51953125
1777236773.5582654,53.9,747.51953125
1777236774.6076174,56.2,747.51953125
1777236775.6569045,44.8,747.51953125
1777236776.665864,56.5,747.51953125
1777236777.7054307,47.1,747.51953125
1777236778.7058864,46.0,747.51953125
1777236779.7560785,52.4,747.51953125
1777236780.7571642,47.9,747.51953125
1777236781.8060749,55.3,747.69140625
1777236782.8152244,48.6,747.69140625
1777236783.8175216,50.9,747.69140625
1777236784.824169,51.7,747.69140625
1777236785.8628542,55.8,747.69140625
1777236786.906316,56.5,747.69140625
1777236787.9160092,51.5,747.69140625
1777236788.9167666,52.0,747.69140625
1777236789.9177203,52.9,747.69140625
1777236790.955412,47.2,747.69140625
1777236791.9562924,52.0,747.69140625
1777236792.9568872,49.0,747.69140625
1777236794.0066948,53.3,747.69140625
1777236795.0078082,62.9,747.69140625
1777236796.0082874,52.0,747.69140625
1777236797.01709,51.5,747.69140625
1777236798.0576622,50.0,747.69140625
1777236799.1069303,53.4,747.69140625
1777236800.1572978,48.6,747.69140625
1777236801.179372,52.8,747.69140625
1777236802.2092283,52.4,747.69140625
1777236803.2586675,60.0,747.69140625
1777236804.2591255,54.0,747.69140625
1777236805.3090518,49.5,747.69140625
1777236806.3161638,47.7,747.6953125
1777236807.3168094,51.0,747.6953125
1777236808.3556342,52.0,747.76953125
1777236809.3588367,50.8,747.76953125
1777236810.3693085,46.5,747.7734375
1777236811.416989,45.8,747.7734375
1777236812.466175,51.5,747.78125
1777236813.5072515,44.2,747.78125
1777236814.5570695,53.3,747.78515625
1777236815.5585487,42.9,747.79296875
1777236816.606301,43.9,747.79296875
1777236817.6071556,45.0,747.796875
1777236818.6560776,16.2,747.796875
1777236819.6570137,17.0,747.796875
1777236820.6570945,156.0,745.515625
1777236821.659452,49.9,746.796875
1777236822.6659026,54.6,746.796875
1777236823.7083414,51.8,746.796875
1777236824.717826,48.5,747.17578125
1777236825.7570252,48.1,747.17578125
1777236826.7570894,51.0,747.828125
