frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777236707052161278,1777236707065525831,13364553
1,1777236707152751094,1777236707165836724,13085630
2,1777236707250731140,1777236707253500355,2769215
3,1777236707351587244,1777236707355048762,3461518
4,1777236707451995004,1777236707476476816,24481812
5,1777236707552189086,1777236707555589398,3400312
6,1777236707653065656,1777236707666721677,13656021
7,1777236707752268029,1777236707755524340,3256311
8,1777236707851619718,1777236707854277260,2657542
9,1777236707951996087,1777236707954578628,2582541
10,1777236708051394550,1777236708053857317,2462767
11,1777236708152350360,1777236708154839230,2488870
12,1777236708251907859,1777236708254206929,2299070
13,1777236708350754082,1777236708363691481,12937399
14,1777236708451111906,1777236708464070026,12958120
15,1777236708552145216,1777236708565145124,12999908
16,1777236708651606595,1777236708654039004,2432409
17,1777236708749963099,1777236708762786064,12822965
18,1777236708851254043,1777236708863976941,12722898
19,1777236708952352108,1777236708955367312,3015204
20,1777236709052063754,1777236709054735842,2672088
21,1777236709151869747,1777236709154229349,2359602
22,1777236709251430425,1777236709253952923,2522498
23,1777236709352125913,1777236709354779652,2653739
24,1777236709451809197,1777236709454261638,2452441
25,1777236709551256959,1777236709553648183,2391224
26,1777236709652265964,1777236709654908663,2642699
27,1777236709757319252,1777236709769774119,12454867
28,1777236709851654340,1777236709853846559,2192219
29,1777236709950684071,1777236709963366367,12682296
30,1777236710053019750,1777236710055727835,2708085
31,1777236710151736424,1777236710154809230,3072806
32,1777236710255659107,1777236710268598269,12939162
33,1777236710350306606,1777236710352947391,2640785
34,1777236710451735149,1777236710454529522,2794373
35,1777236710550992986,1777236710553616020,2623034
36,1777236710651712494,1777236710654432805,2720311
37,1777236710751830533,1777236710754197386,2366853
38,1777236710852111718,1777236710864871795,12760077
39,1777236710952658765,1777236710965457080,12798315
40,1777236711052321217,1777236711065045802,12724585
41,1777236711152140528,1777236711155164385,3023857
42,1777236711252561094,1777236711255455660,2894566
43,1777236711351934381,1777236711354122310,2187929
44,1777236711453050973,1777236711478689849,25638876
45,1777236711551613487,1777236711564368470,12754983
46,1777236711651313401,1777236711654199858,2886457
47,1777236711752821898,1777236711755213493,2391595
48,1777236711852576350,1777236711865482558,12906208
49,1777236711953682022,1777236711956253376,2571354
50,1777236712052504198,1777236712054900959,2396761
51,1777236712152607889,1777236712154866726,2258837
52,1777236712249772476,1777236712262308024,12535548
53,1777236712352480124,1777236712364916933,12436809
54,1777236712450208888,1777236712452492387,2283499
55,1777236712552244924,1777236712565570959,13326035
56,1777236712652896744,1777236712655650141,2753397
57,1777236712751220957,1777236712764277670,13056713
58,1777236712852777137,1777236712865547980,12770843
59,1777236712952312266,1777236712965602339,13290073
60,1777236713051801011,1777236713064432825,12631814
61,1777236713152580325,1777236713165811542,13231217
62,1777236713251614864,1777236713264550568,12935704
63,1777236713353342944,1777236713366211326,12868382
64,1777236713451912986,1777236713454349088,2436102
65,1777236713552129304,1777236713565288614,13159310
66,1777236713651717581,1777236713654644734,2927153
67,1777236713752736586,1777236713765510997,12774411
68,1777236713852559437,1777236713865997507,13438070
69,1777236713953901265,1777236713957144913,3243648
70,1777236714057603740,1777236714069801907,12198167
71,1777236714152734148,1777236714165234340,12500192
72,1777236714250472378,1777236714262778336,12305958
73,1777236714351956932,1777236714364433238,12476306
74,1777236714449659779,1777236714452608407,2948628
75,1777236714551321686,1777236714564290687,12969001
76,1777236714651874031,1777236714664558915,12684884
77,1777236714751128335,1777236714764207514,13079179
78,1777236714857818708,1777236714870178851,12360143
79,1777236714951812301,1777236714954319836,2507535
80,1777236715053191697,1777236715066709548,13517851
81,1777236715150417351,1777236715154461074,4043723
82,1777236715253193241,1777236715255977145,2783904
83,1777236715352297837,1777236715365517742,13219905
84,1777236715450977940,1777236715453421551,2443611
85,1777236715551997719,1777236715575517065,23519346
86,1777236715652671306,1777236715654997195,2325889
87,1777236715752242099,1777236715765090208,12848109
88,1777236715852093224,1777236715854514640,2421416
89,1777236715951534447,1777236715975278374,23743927
90,1777236716051923850,1777236716065043117,13119267
91,1777236716151421859,1777236716153803544,2381685
92,1777236716250312787,1777236716252524444,2211657
93,1777236716351907503,1777236716354527966,2620463
94,1777236716451874479,1777236716454426514,2552035
95,1777236716552844462,1777236716565636189,12791727
96,1777236716651018269,1777236716653514878,2496609
97,1777236716752268837,1777236716764714783,12445946
98,1777236716852338327,1777236716865142065,12803738
99,1777236716952034949,1777236716965003222,12968273
100,1777236717051478610,1777236717053797302,2318692
101,1777236717153281954,1777236717155509231,2227277
102,1777236717251716216,1777236717274513000,22796784
103,1777236717353408168,1777236717366060227,12652059
104,1777236717453648601,1777236717456132718,2484117
105,1777236717551033598,1777236717564229933,13196335
106,1777236717651543474,1777236717664446172,12902698
107,1777236717751168957,1777236717763654253,12485296
108,1777236717851746719,1777236717864375458,12628739
109,1777236717952010706,1777236717974789398,22778692
110,1777236718052186411,1777236718064994867,12808456
111,1777236718152277828,1777236718164883420,12605592
112,1777236718251174624,1777236718264059402,12884778
113,1777236718350718214,1777236718363578361,12860147
114,1777236718460320884,1777236718464057613,3736729
115,1777236718557562030,1777236718560569068,3007038
116,1777236718652507825,1777236718665424051,12916226
117,1777236718752933474,1777236718755859677,2926203
118,1777236718852366318,1777236718855525851,3159533
119,1777236718956227261,1777236718977084226,20856965
120,1777236719052866665,1777236719065570334,12703669
121,1777236719153353946,1777236719166014604,12660658
122,1777236719251494490,1777236719264351840,12857350
123,1777236719353255902,1777236719356581846,3325944
124,1777236719463407127,1777236719465869147,2462020
125,1777236719554597249,1777236719566820563,12223314
126,1777236719653729668,1777236719656405309,2675641
127,1777236719753132607,1777236719755836946,2704339
128,1777236719852001925,1777236719864680982,12679057
129,1777236719954468227,1777236719967535998,13067771
130,1777236720054896195,1777236720057756943,2860748
131,1777236720153098675,1777236720155601987,2503312
132,1777236720251959036,1777236720264870570,12911534
133,1777236720353370865,1777236720356975876,3605011
134,1777236720452724526,1777236720456001242,3276716
135,1777236720551422664,1777236720564289782,12867118
136,1777236720651839494,1777236720655061089,3221595
137,1777236720752496465,1777236720755360457,2863992
138,1777236720852488566,1777236720855497630,3009064
139,1777236720952750562,1777236720956621502,3870940
140,1777236721061296161,1777236721064513542,3217381
141,1777236721165829381,1777236721168963415,3134034
142,1777236721253232666,1777236721256493984,3261318
143,1777236721353955095,1777236721366711307,12756212
144,1777236721453591274,1777236721466766539,13175265
145,1777236721552344468,1777236721564907864,12563396
146,1777236721653295175,1777236721666221589,12926414
147,1777236721753580249,1777236721757185463,3605214
148,1777236721852734037,1777236721855719636,2985599
149,1777236721951606542,1777236721964217139,12610597
150,1777236722053288174,1777236722065785479,12497305
151,1777236722156310556,1777236722168950532,12639976
152,1777236722252363524,1777236722255550840,3187316
153,1777236722352327043,1777236722355859135,3532092
154,1777236722460289786,1777236722462629163,2339377
155,1777236722552544878,1777236722565343735,12798857
156,1777236722652239065,1777236722665166468,12927403
157,1777236722752615781,1777236722755432552,2816771
158,1777236722854487135,1777236722867284601,12797466
159,1777236722952221164,1777236722964953689,12732525
160,1777236723051445296,1777236723065188922,13743626
161,1777236723153406939,1777236723157454106,4047167
162,1777236723250832217,1777236723253771642,2939425
163,1777236723352803671,1777236723365652796,12849125
164,1777236723454030398,1777236723466583509,12553111
165,1777236723553113378,1777236723556363269,3249891
166,1777236723653178984,1777236723656427431,3248447
167,1777236723753098518,1777236723756322577,3224059
168,1777236723862145542,1777236723864382031,2236489
169,1777236723952789717,1777236723955759274,2969557
170,1777236724053039692,1777236724056120231,3080539
171,1777236724154408978,1777236724168310423,13901445
172,1777236724254230586,1777236724267645789,13415203
173,1777236724352044863,1777236724354707766,2662903
174,1777236724450955316,1777236724453850721,2895405
175,1777236724552946677,1777236724566545191,13598514
176,1777236724662882200,1777236724665422461,2540261
177,1777236724751306741,1777236724764117816,12811075
178,1777236724852388250,1777236724855869419,3481169
179,1777236724963965546,1777236724966681393,2715847
180,1777236725054272040,1777236725056901799,2629759
181,1777236725152767781,1777236725165724091,12956310
182,1777236725253449378,1777236725256325297,2875919
183,1777236725353272274,1777236725366287121,13014847
184,1777236725455011765,1777236725457270887,2259122
185,1777236725552985784,1777236725565529066,12543282
186,1777236725653023905,1777236725665779367,12755462
187,1777236725757016528,1777236725791511894,34495366
188,1777236725852938617,1777236725855985167,3046550
189,1777236725952549366,1777236725955309775,2760409
190,1777236726052719911,1777236726055637091,2917180
191,1777236726153104340,1777236726155667267,2562927
192,1777236726252860480,1777236726255577381,2716901
193,1777236726354060014,1777236726366947629,12887615
194,1777236726454409853,1777236726467553457,13143604
195,1777236726552360683,1777236726565760075,13399392
196,1777236726652658350,1777236726666062361,13404011
197,1777236726752489840,1777236726754756246,2266406
198,1777236726851890999,1777236726854574807,2683808
199,1777236726954605016,1777236726957305546,2700530
200,1777236727053893677,1777236727057961549,4067872
201,1777236727153112639,1777236727155854100,2741461
202,1777236727253211018,1777236727256019849,2808831
203,1777236727352473130,1777236727354971923,2498793
204,1777236727453150285,1777236727455959402,2809117
205,1777236727552715962,1777236727555327576,2611614
206,1777236727653027837,1777236727655959415,2931578
207,1777236727752676058,1777236727765683147,13007089
208,1777236727853310434,1777236727856311784,3001350
209,1777236727951394612,1777236727954050669,2656057
210,1777236728052286382,1777236728054782309,2495927
211,1777236728151637618,1777236728164522224,12884606
212,1777236728254070358,1777236728267144032,13073674
213,1777236728352648733,1777236728356163845,3515112
214,1777236728455345454,1777236728457794752,2449298
215,1777236728553313371,1777236728555927731,2614360
216,1777236728652349638,1777236728665345423,12995785
217,1777236728753392702,1777236728766194316,12801614
218,1777236728853307760,1777236728866030528,12722768
219,1777236728951804776,1777236728964667806,12863030
220,1777236729051433034,1777236729064375952,12942918
221,1777236729152242941,1777236729164972033,12729092
222,1777236729251998963,1777236729264621770,12622807
223,1777236729356806015,1777236729359327429,2521414
224,1777236729451581140,1777236729454131940,2550800
225,1777236729550690601,1777236729562946960,12256359
226,1777236729652242229,1777236729655925840,3683611
227,1777236729752083695,1777236729754824384,2740689
228,1777236729852755167,1777236729855465244,2710077
229,1777236729951450525,1777236729963743038,12292513
230,1777236730051422646,1777236730064313054,12890408
231,1777236730152223214,1777236730164915681,12692467
232,1777236730252477435,1777236730265566323,13088888
233,1777236730351952383,1777236730364462532,12510149
234,1777236730451791167,1777236730464408952,12617785
235,1777236730550687795,1777236730553405725,2717930
236,1777236730653151418,1777236730665831110,12679692
237,1777236730751818174,1777236730754745518,2927344
238,1777236730853471378,1777236730866516856,13045478
239,1777236730954979287,1777236730990511226,35531939
240,1777236731053861032,1777236731067163894,13302862
241,1777236731153694547,1777236731156536673,2842126
242,1777236731251651178,1777236731253939948,2288770
243,1777236731353773237,1777236731356194090,2420853
244,1777236731453503335,1777236731456037562,2534227
245,1777236731553113355,1777236731565937306,12823951
246,1777236731654110828,1777236731656634418,2523590
247,1777236731753561354,1777236731756251802,2690448
248,1777236731854108055,1777236731856712807,2604752
249,1777236731953534707,1777236731966393065,12858358
250,1777236732054411638,1777236732067151699,12740061
251,1777236732153864544,1777236732167061030,13196486
252,1777236732252109483,1777236732254477598,2368115
253,1777236732354842588,1777236732368661347,13818759
254,1777236732451796027,1777236732464640589,12844562
255,1777236732553535103,1777236732556637345,3102242
256,1777236732654756540,1777236732667206274,12449734
257,1777236732751346979,1777236732753425493,2078514
258,1777236732851555626,1777236732864144491,12588865
259,1777236732955822844,1777236732968324764,12501920
260,1777236733057782573,1777236733070074577,12292004
261,1777236733152566647,1777236733155215650,2649003
262,1777236733257266922,1777236733259223175,1956253
263,1777236733352994300,1777236733355571545,2577245
264,1777236733459137397,1777236733471786998,12649601
265,1777236733561548314,1777236733574357574,12809260
266,1777236733652116633,1777236733654390035,2273402
267,1777236733752308123,1777236733754936907,2628784
268,1777236733850715434,1777236733863284183,12568749
269,1777236733953889622,1777236733956825727,2936105
270,1777236734053138025,1777236734066072249,12934224
271,1777236734152748400,1777236734165586064,12837664
272,1777236734253022985,1777236734265830626,12807641
273,1777236734352303393,1777236734354488750,2185357
274,1777236734451607063,1777236734464551811,12944748
275,1777236734552834966,1777236734555271699,2436733
276,1777236734652628702,1777236734665547115,12918413
277,1777236734754341058,1777236734760089915,5748857
278,1777236734851907198,1777236734854193297,2286099
279,1777236734952561520,1777236734965221264,12659744
280,1777236735052958415,1777236735065473864,12515449
281,1777236735151772435,1777236735154517043,2744608
282,1777236735252462156,1777236735265072876,12610720
283,1777236735353095915,1777236735355240689,2144774
284,1777236735452835902,1777236735465589110,12753208
285,1777236735551606495,1777236735564121666,12515171
286,1777236735651270129,1777236735653289941,2019812
287,1777236735752016024,1777236735764494263,12478239
288,1777236735852871346,1777236735865705049,12833703
289,1777236735954099073,1777236735966920041,12820968
290,1777236736053220263,1777236736056526631,3306368
291,1777236736153390253,1777236736155911661,2521408
292,1777236736252468970,1777236736255139733,2670763
293,1777236736351446533,1777236736354047835,2601302
294,1777236736452384181,1777236736455115836,2731655
295,1777236736552571199,1777236736555147717,2576518
296,1777236736652394342,1777236736654853666,2459324
297,1777236736751230066,1777236736753465167,2235101
298,1777236736855285700,1777236736856960702,1675002
299,1777236736954342509,1777236736957355742,3013233
300,1777236737057728478,1777236737059847790,2119312
301,1777236737152253785,1777236737154581302,2327517
302,1777236737253632794,1777236737277008184,23375390
303,1777236737353183295,1777236737355973948,2790653
304,1777236737453322265,1777236737456098039,2775774
305,1777236737552471671,1777236737555043445,2571774
306,1777236737652286576,1777236737655277469,2990893
307,1777236737755011082,1777236737757066497,2055415
308,1777236737852587613,1777236737864895095,12307482
309,1777236737952835713,1777236737955080618,2244905
310,1777236738052316841,1777236738054695855,2379014
311,1777236738152487342,1777236738154870478,2383136
312,1777236738252281712,1777236738264757065,12475353
313,1777236738352258460,1777236738364795284,12536824
314,1777236738454419459,1777236738466880873,12461414
315,1777236738554133172,1777236738556445349,2312177
316,1777236738652187543,1777236738665553256,13365713
317,1777236738751754519,1777236738764306105,12551586
318,1777236738850760820,1777236738863387401,12626581
319,1777236738952580526,1777236738955006589,2426063
320,1777236739052675490,1777236739055065430,2389940
321,1777236739151913239,1777236739164613902,12700663
322,1777236739252728562,1777236739265411144,12682582
323,1777236739351894993,1777236739364474705,12579712
324,1777236739456478259,1777236739459359487,2881228
325,1777236739551751239,1777236739554478693,2727454
326,1777236739653269250,1777236739655704441,2435191
327,1777236739753507981,1777236739785853488,32345507
328,1777236739851921454,1777236739854541125,2619671
329,1777236739952339638,1777236739964612451,12272813
330,1777236740053389487,1777236740065680946,12291459
331,1777236740153008284,1777236740155485685,2477401
332,1777236740252679442,1777236740255260990,2581548
333,1777236740351278551,1777236740353342291,2063740
334,1777236740452766909,1777236740454896370,2129461
335,1777236740552964199,1777236740555665310,2701111
336,1777236740652802733,1777236740655768839,2966106
337,1777236740759658106,1777236740761858727,2200621
338,1777236740855506618,1777236740868706498,13199880
339,1777236740954215108,1777236740957292026,3076918
340,1777236741053462655,1777236741067370610,13907955
341,1777236741153568815,1777236741156528049,2959234
342,1777236741253235234,1777236741256311875,3076641
343,1777236741351804317,1777236741365274658,13470341
344,1777236741453551979,1777236741466780727,13228748
345,1777236741552812154,1777236741565645698,12833544
346,1777236741653347830,1777236741666624004,13276174
347,1777236741754684746,1777236741767493590,12808844
348,1777236741853172258,1777236741866194668,13022410
349,1777236741955016204,1777236741967667968,12651764
350,1777236742053180830,1777236742066251826,13070996
351,1777236742154200521,1777236742157097810,2897289
352,1777236742254934191,1777236742258568477,3634286
353,1777236742353177734,1777236742366157804,12980070
354,1777236742453553711,1777236742466299032,12745321
355,1777236742553772313,1777236742556319182,2546869
356,1777236742653799597,1777236742666737473,12937876
357,1777236742753835955,1777236742756417057,2581102
358,1777236742853445738,1777236742866281819,12836081
359,1777236742953767814,1777236742956554084,2786270
360,1777236743052414658,1777236743054712317,2297659
361,1777236743153325224,1777236743166109702,12784478
362,1777236743253328424,1777236743265944536,12616112
363,1777236743353973418,1777236743366967414,12993996
364,1777236743452420200,1777236743465209722,12789522
365,1777236743553314527,1777236743567289727,13975200
366,1777236743653584321,1777236743666315739,12731418
367,1777236743752157138,1777236743764965377,12808239
368,1777236743853217859,1777236743866013661,12795802
369,1777236743951335155,1777236743964264348,12929193
370,1777236744053074177,1777236744065855075,12780898
371,1777236744154313420,1777236744166796302,12482882
372,1777236744253722567,1777236744256580495,2857928
373,1777236744353187014,1777236744366078968,12891954
374,1777236744453942986,1777236744467159481,13216495
375,1777236744554206368,1777236744566752930,12546562
376,1777236744652991524,1777236744655727075,2735551
377,1777236744756079114,1777236744770205468,14126354
378,1777236744865551304,1777236744869621786,4070482
379,1777236744961573949,1777236744963763664,2189715
380,1777236745053667009,1777236745056467855,2800846
381,1777236745153719507,1777236745156573907,2854400
382,1777236745253677312,1777236745266802446,13125134
383,1777236745353731143,1777236745356249907,2518764
384,1777236745453132304,1777236745456342284,3209980
385,1777236745558314937,1777236745560079451,1764514
386,1777236745652591597,1777236745665286929,12695332
387,1777236745752708711,1777236745755355889,2647178
388,1777236745853775293,1777236745866779769,13004476
389,1777236745951833144,1777236745964541412,12708268
390,1777236746053777997,1777236746056970365,3192368
391,1777236746151687622,1777236746164198076,12510454
392,1777236746252360947,1777236746264949031,12588084
393,1777236746352219698,1777236746364552238,12332540
394,1777236746453006211,1777236746455188909,2182698
395,1777236746551681587,1777236746554097772,2416185
396,1777236746651866749,1777236746664793437,12926688
397,1777236746751974050,1777236746764438413,12464363
398,1777236746853396920,1777236746866111078,12714158
399,1777236746953310529,1777236746956149514,2838985
400,1777236747053156969,1777236747056262531,3105562
