t_sample,cpu_pct,rss_mb
1777236561.2667582,61.8,806.859375
1777236562.270007,61.8,808.2890625
1777236563.2989821,65.1,810.09765625
1777236564.3453505,60.2,810.1796875
1777236565.347626,60.9,811.03515625
1777236566.3681948,61.7,812.01953125
1777236567.370906,67.8,812.69921875
1777236568.3927746,63.6,812.69921875
1777236569.3955975,64.8,813.015625
1777236570.4068494,62.3,813.015625
1777236571.4462228,62.5,813.01953125
1777236572.451137,65.7,813.01953125
1777236573.4697204,64.8,813.01953125
1777236574.4730766,72.8,813.546875
1777236575.4991965,72.1,813.73828125
1777236576.541999,63.3,813.73828125
1777236577.546589,70.7,813.73828125
1777236578.5468524,69.0,813.91796875
1777236579.5507774,64.7,813.91796875
1777236580.5977597,71.6,814.125
1777236581.6467443,62.0,814.125
1777236582.694999,64.9,814.125
1777236583.7454178,62.8,814.23046875
1777236584.768076,61.6,814.23046875
1777236585.7707007,63.8,814.23046875
1777236586.8129382,57.6,814.23046875
1777236587.844889,59.1,814.23046875
1777236588.8809936,63.7,814.23046875
1777236589.918806,65.5,814.23046875
1777236590.9439094,58.5,814.23046875
1777236591.949739,59.7,814.23046875
1777236592.969544,64.7,814.3671875
1777236593.9950917,60.5,814.3671875
1777236595.0384753,62.3,814.46875
1777236596.0450034,61.6,814.46875
1777236597.0698266,66.4,814.46875
1777236598.0845976,60.1,814.46875
1777236599.0883586,65.8,816.1015625
1777236600.0952554,51.6,816.1015625
1777236601.1350906,61.6,817.0859375
1777236602.1518092,60.0,817.0859375
1777236603.1645448,67.1,817.0859375
1777236604.1777012,61.2,817.0859375
1777236605.1838417,61.6,817.0859375
1777236606.1930938,61.4,817.0859375
1777236607.1949103,60.9,817.0859375
1777236608.19506,58.0,817.0859375
1777236609.2409575,54.5,817.0859375
1777236610.2477877,50.7,817.0859375
1777236611.2670856,24.5,817.0859375
1777236612.2791178,146.2,810.45703125
1777236613.2949495,63.0,820.9765625
1777236614.297325,62.9,821.2734375
1777236615.342992,60.3,821.2734375
1777236616.3536062,63.3,821.34765625
1777236617.3682399,65.0,821.43359375
1777236618.3717413,60.8,821.43359375
1777236619.3872619,67.0,821.43359375
1777236620.4098501,57.7,821.43359375
1777236621.4427671,61.0,821.43359375
1777236622.4691887,59.4,821.43359375
1777236623.4777658,62.5,821.43359375
1777236624.4893665,63.3,821.43359375
1777236625.4945204,59.7,821.43359375
1777236626.4970672,58.8,821.43359375
1777236627.5445044,58.2,821.43359375
1777236628.5460851,57.9,821.43359375
1777236629.567955,65.6,821.43359375
1777236630.5959184,65.2,821.43359375
1777236631.5981138,65.9,821.43359375
1777236632.6446097,65.0,821.43359375
1777236633.6657772,69.5,821.43359375
1777236634.6817534,67.9,821.43359375
1777236635.6888106,68.5,821.43359375
1777236636.6927524,65.7,821.43359375
1777236637.694305,65.9,821.43359375
1777236638.7364566,63.3,821.43359375
1777236639.743151,64.6,821.43359375
1777236640.7471936,60.8,821.43359375
1777236641.7727876,69.2,821.43359375
1777236642.7953038,64.5,821.43359375
1777236643.7967908,63.9,821.43359375
1777236644.8455322,62.9,821.43359375
1777236645.8476844,60.9,821.43359375
1777236646.880355,65.8,821.43359375
1777236647.8927133,59.3,821.43359375
1777236648.904997,64.2,821.43359375
1777236649.9466565,55.7,821.43359375
1777236650.9717522,69.3,821.43359375
1777236651.9833703,70.2,821.43359375
1777236652.9962215,63.2,821.43359375
1777236653.9980135,65.9,821.43359375
1777236655.0020964,66.7,821.43359375
1777236656.045409,69.0,821.43359375
1777236657.0536923,70.4,821.43359375
1777236658.071371,72.7,821.43359375
1777236659.0735445,76.8,821.4375
1777236660.077686,71.7,821.4375
1777236661.1046088,65.2,821.4453125
1777236662.145658,57.6,821.4453125
1777236663.152877,59.6,821.44921875
1777236664.1591759,64.6,821.44921875
1777236665.1781785,67.7,821.45703125
1777236666.1881201,60.4,821.45703125
1777236667.1940963,61.6,821.4609375
1777236668.239881,61.2,821.4609375
1777236669.258916,57.9,821.46875
1777236670.2794247,62.7,821.46875
1777236671.294515,52.2,821.47265625
1777236672.3393228,24.9,821.47265625
1777236673.3692245,112.6,821.875
1777236674.3785899,62.4,822.11328125
1777236675.3914187,60.2,822.5
1777236676.4020188,65.3,822.5
1777236677.4480102,66.0,822.5
1777236678.4724984,65.4,822.5
1777236679.4993024,66.2,822.5
