t_sample,cpu_pct,rss_mb
1777236854.8309412,49.3,735.46484375
1777236855.8431094,53.3,736.89453125
1777236856.8908648,48.7,738.703125
1777236857.8911793,49.0,738.78515625
1777236858.898672,47.6,739.74609375
1777236859.9344535,47.3,741.33203125
1777236860.9399722,50.7,742.01171875
1777236861.9399958,44.0,742.01171875
1777236862.946621,53.6,742.35546875
1777236863.9892876,46.0,742.35546875
1777236864.9938865,48.8,742.359375
1777236865.9973557,53.8,742.359375
1777236867.0024815,50.7,742.359375
1777236868.0180278,54.2,743.7578125
1777236869.0405965,56.7,743.94921875
1777236870.0432606,48.9,743.94921875
1777236871.053683,54.4,743.94921875
1777236872.1029103,52.4,744.12890625
1777236873.1077495,49.8,744.12890625
1777236874.120113,51.4,744.3359375
1777236875.1461322,53.6,744.3359375
1777236876.1910427,52.6,744.3359375
1777236877.2029767,52.4,744.44140625
1777236878.2159514,49.4,744.44140625
1777236879.2315953,46.3,744.44140625
1777236880.246583,51.2,744.44140625
1777236881.2923095,53.6,744.44140625
1777236882.292503,52.0,744.44140625
1777236883.3036537,54.4,744.44140625
1777236884.327807,52.7,744.44140625
1777236885.350834,51.8,744.44140625
1777236886.3964536,45.9,744.578125
1777236887.4187298,54.8,744.578125
1777236888.4416351,52.8,744.6796875
1777236889.4465582,57.7,744.6796875
1777236890.4941983,48.7,744.6796875
1777236891.5099013,54.1,744.6796875
1777236892.5318937,48.9,746.3125
1777236893.5436134,55.4,746.3125
1777236894.5544329,53.4,747.296875
1777236895.6040077,45.7,747.296875
1777236896.6049016,46.0,747.296875
1777236897.6487598,54.6,747.296875
1777236898.697681,48.6,747.296875
1777236899.7068133,56.5,747.296875
1777236900.7074823,56.0,747.296875
1777236901.7171683,45.6,747.296875
1777236902.7242475,47.7,747.296875
1777236903.7482855,41.0,747.296875
1777236904.7529511,16.9,747.296875
1777236905.7989922,115.7,752.5390625
1777236906.8022037,50.8,748.6484375
1777236907.8243494,48.9,749.8359375
1777236908.8514714,54.5,749.91015625
1777236909.892209,46.1,749.91015625
1777236910.8931653,52.0,750.375
1777236911.893839,49.0,750.375
1777236912.916215,51.8,751.02734375
1777236913.9226148,51.7,751.4765625
1777236914.9454896,58.7,751.4765625
1777236915.948046,50.9,751.4765625
1777236916.951322,52.8,751.4765625
1777236917.9983213,55.4,751.4765625
1777236919.0104249,49.4,751.4765625
1777236920.0423012,53.3,751.4765625
1777236921.0453122,52.8,751.4765625
1777236922.0514524,48.7,751.4765625
1777236923.0930955,48.0,751.4765625
1777236924.0942464,50.9,751.4765625
1777236925.0958443,55.9,751.4765625
1777236926.1151133,48.1,751.4765625
1777236927.1517172,59.8,751.4765625
1777236928.1928186,53.8,751.4765625
1777236929.2060595,55.3,751.65234375
1777236930.2438183,57.8,751.65234375
1777236931.2478104,57.8,751.65234375
1777236932.290882,58.5,751.65234375
1777236933.2933803,57.9,751.65234375
1777236934.2942204,55.0,751.65234375
1777236935.3034563,61.4,751.65234375
1777236936.347226,62.3,751.65234375
1777236937.3925004,53.6,751.65234375
1777236938.3961558,57.8,751.65234375
1777236939.4206836,46.9,751.65234375
1777236940.4414485,56.8,751.65234375
1777236941.4450064,57.8,751.65234375
1777236942.4502509,58.7,751.65234375
1777236943.4511507,56.0,751.65234375
1777236944.4526744,60.9,751.65234375
1777236945.5007012,48.7,751.65234375
1777236946.512966,45.4,751.65234375
1777236947.5309882,51.1,751.65234375
1777236948.542908,51.4,751.65234375
1777236949.5930722,53.3,751.65234375
1777236950.6429532,48.6,751.65234375
1777236951.6530156,50.5,751.65234375
1777236952.6955938,48.9,751.65625
1777236953.701779,53.7,751.65625
1777236954.7064743,49.8,751.6640625
1777236955.7130964,50.7,751.7421875
1777236956.753546,47.1,751.74609375
1777236957.7951298,51.8,751.74609375
1777236958.8025763,56.6,751.75390625
1777236959.8454394,54.7,751.75390625
1777236960.895274,52.4,751.7578125
1777236961.8960025,54.0,751.7578125
1777236962.9478517,51.3,751.765625
1777236963.953701,47.7,751.765625
1777236964.9550397,33.0,751.76953125
1777236965.9928465,16.4,751.76953125
1777236967.0162947,135.8,772.08203125
1777236968.0525699,53.1,772.52734375
1777236969.1005847,54.4,773.5859375
1777236970.10628,51.7,773.5859375
1777236971.150097,58.4,773.5859375
1777236972.1917396,49.0,773.5859375
1777236973.2033877,51.4,773.5859375
