frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777236560263026140,1777236560274308215,11282075
1,1777236560361512812,1777236560364323427,2810615
2,1777236560461994237,1777236560466073536,4079299
3,1777236560566627543,1777236560573612097,6984554
4,1777236560663634912,1777236560668506047,4871135
5,1777236560766118870,1777236560779648005,13529135
6,1777236560863012011,1777236560876116390,13104379
7,1777236560964753865,1777236560968679913,3926048
8,1777236561064828482,1777236561087176839,22348357
9,1777236561164859098,1777236561167205160,2346062
10,1777236561262983613,1777236561266511949,3528336
11,1777236561367698157,1777236561370890864,3192707
12,1777236561465953728,1777236561479602647,13648919
13,1777236561565501373,1777236561579417687,13916314
14,1777236561666304339,1777236561669792218,3487879
15,1777236561764477045,1777236561768607682,4130637
16,1777236561864162854,1777236561867217718,3054864
17,1777236561966273196,1777236561969475477,3202281
18,1777236562063346032,1777236562076245235,12899203
19,1777236562164295385,1777236562177744654,13449269
20,1777236562266663429,1777236562269752230,3088801
21,1777236562363270285,1777236562366115307,2845022
22,1777236562465361588,1777236562468699863,3338275
23,1777236562563199172,1777236562586921758,23722586
24,1777236562666419364,1777236562671074971,4655607
25,1777236562765916273,1777236562779110769,13194496
26,1777236562864142675,1777236562877380648,13237973
27,1777236562965421586,1777236562969219466,3797880
28,1777236563064055043,1777236563067199678,3144635
29,1777236563165008809,1777236563167539753,2530944
30,1777236563264701356,1777236563268826637,4125281
31,1777236563362883129,1777236563375983720,13100591
32,1777236563464076280,1777236563477373098,13296818
33,1777236563564160028,1777236563577447849,13287821
34,1777236563665101987,1777236563668797031,3695044
35,1777236563763370197,1777236563795464867,32094670
36,1777236563866236121,1777236563888297746,22061625
37,1777236563964243308,1777236563968019749,3776441
38,1777236564065515564,1777236564070024993,4509429
39,1777236564162207705,1777236564165590575,3382870
40,1777236564266889530,1777236564271223925,4334395
41,1777236564364435370,1777236564367412319,2976949
42,1777236564464319415,1777236564478496199,14176784
43,1777236564564262373,1777236564577497041,13234668
44,1777236564664564013,1777236564678038591,13474578
45,1777236564764466684,1777236564778061701,13595017
46,1777236564864170988,1777236564877206971,13035983
47,1777236564965373536,1777236564969027645,3654109
48,1777236565064594763,1777236565077990139,13395376
49,1777236565163047888,1777236565166182913,3135025
50,1777236565265845593,1777236565269524648,3679055
51,1777236565362833941,1777236565392136447,29302506
52,1777236565464382070,1777236565477785210,13403140
53,1777236565565495309,1777236565590617515,25122206
54,1777236565664020279,1777236565667022230,3001951
55,1777236565764927770,1777236565768836160,3908390
56,1777236565865835388,1777236565879208571,13373183
57,1777236565965819586,1777236565970195562,4375976
58,1777236566061779031,1777236566065608905,3829874
59,1777236566161380230,1777236566174545241,13165011
60,1777236566265555828,1777236566268435446,2879618
61,1777236566363720013,1777236566367925119,4205106
62,1777236566466737244,1777236566471585413,4848169
63,1777236566566476765,1777236566580885795,14409030
64,1777236566667168793,1777236566680521841,13353048
65,1777236566773219247,1777236566777116020,3896773
66,1777236566865099580,1777236566868883887,3784307
67,1777236566965008861,1777236566971245369,6236508
68,1777236567062741064,1777236567066602734,3861670
69,1777236567164429141,1777236567177663596,13234455
70,1777236567263881937,1777236567267993845,4111908
71,1777236567365641935,1777236567370681959,5040024
72,1777236567463993855,1777236567467590911,3597056
73,1777236567565973670,1777236567569942415,3968745
74,1777236567664943350,1777236567668471431,3528081
75,1777236567765863753,1777236567769889273,4025520
76,1777236567872609518,1777236567908272987,35663469
77,1777236567967147559,1777236567970389016,3241457
78,1777236568065184090,1777236568068858812,3674722
79,1777236568164825461,1777236568170461752,5636291
80,1777236568264089547,1777236568268555778,4466231
81,1777236568364151736,1777236568367719672,3567936
82,1777236568462753716,1777236568465843123,3089407
