t_sample,cpu_pct,rss_mb
1777236561.2668054,55.2,732.5390625
1777236562.270069,55.8,733.96875
1777236563.299019,54.4,735.77734375
1777236564.3454478,54.5,735.859375
1777236565.347752,53.9,736.71484375
1777236566.368253,55.9,738.015625
1777236567.3709533,60.8,738.6953125
1777236568.3928108,58.7,738.6953125
1777236569.3956342,57.8,739.0625
1777236570.4068844,56.4,739.0625
1777236571.4462996,55.8,739.06640625
1777236572.4513,58.7,739.359375
1777236573.469791,58.9,739.359375
1777236574.4731505,68.8,740.109375
1777236575.4992318,65.3,741.1796875
1777236576.5421116,58.5,741.1796875
1777236577.5467076,63.7,741.1796875
1777236578.546971,63.0,741.359375
1777236579.550951,60.8,741.359375
1777236580.5977957,64.9,741.56640625
1777236581.6468496,54.3,741.56640625
1777236582.6950336,57.2,741.56640625
1777236583.7455347,57.1,741.671875
1777236584.7681165,55.7,741.671875
1777236585.770749,56.9,741.671875
1777236586.8129766,53.7,741.671875
1777236587.8449972,56.2,741.671875
1777236588.8810601,58.9,741.671875
1777236589.9188457,60.7,741.671875
1777236590.9440174,51.7,741.671875
1777236591.949852,53.7,741.671875
1777236592.969594,58.8,741.80859375
1777236593.9951313,56.6,741.80859375
1777236595.038587,57.5,741.91015625
1777236596.0451224,53.7,741.91015625
1777236597.0699835,61.5,741.91015625
1777236598.084633,53.2,741.91015625
1777236599.0883956,58.8,743.54296875
1777236600.0952916,48.7,743.54296875
1777236601.1351814,54.8,744.52734375
1777236602.1519234,54.1,744.52734375
1777236603.1645918,61.2,744.52734375
1777236604.1777415,57.2,744.52734375
1777236605.1838787,56.7,744.52734375
1777236606.1931283,55.5,744.52734375
1777236607.1949449,55.9,744.52734375
1777236608.1950984,53.0,744.52734375
1777236609.241071,50.7,744.52734375
1777236610.2479095,39.7,744.52734375
1777236611.267149,20.6,744.52734375
1777236612.2791595,144.3,766.0078125
1777236613.2949872,56.1,768.6953125
1777236614.2973673,53.9,769.74609375
1777236615.3431084,55.5,769.8203125
1777236616.3537507,54.4,769.8203125
1777236617.368286,62.1,769.90625
1777236618.371841,54.8,769.90625
1777236619.3872979,58.1,769.90625
1777236620.409885,55.7,769.90625
1777236621.4428825,51.3,769.90625
1777236622.469238,56.5,769.90625
1777236623.4778035,55.5,769.90625
1777236624.4894028,55.4,769.90625
1777236625.4945614,54.7,769.90625
1777236626.4971085,51.9,769.90625
1777236627.5446188,54.4,769.90625
1777236628.5461905,51.9,769.90625
1777236629.567994,62.6,769.90625
1777236630.595954,59.3,769.90625
1777236631.5981562,56.9,769.90625
1777236632.644681,61.2,769.90625
1777236633.6658373,63.7,769.90625
1777236634.6817904,63.0,769.90625
1777236635.688846,62.6,769.90625
1777236636.6927898,60.8,769.90625
1777236637.6943452,56.9,769.90625
1777236638.7365177,58.5,769.90625
1777236639.7432506,55.6,769.90625
1777236640.7473078,55.8,769.90625
1777236641.7728477,63.4,769.90625
1777236642.7953482,58.7,769.90625
1777236643.7968276,56.9,769.90625
1777236644.8456516,59.1,769.90625
1777236645.8477843,57.9,769.90625
1777236646.8803964,60.0,769.90625
1777236647.8927503,55.3,769.90625
1777236648.9050376,54.3,769.90625
1777236649.9467714,49.9,769.90625
1777236650.9717982,60.5,769.90625
1777236651.9834619,64.3,769.90625
1777236652.996263,52.3,769.90625
1777236653.9980512,60.9,769.90625
1777236655.0021381,56.8,769.90625
1777236656.045457,60.4,769.90625
1777236657.0538294,55.5,769.90625
1777236658.0714827,68.8,769.90625
1777236659.0736306,63.9,769.91015625
1777236660.0777242,70.7,769.91015625
1777236661.1046464,47.7,769.91796875
1777236662.145701,54.8,769.91796875
1777236663.1529706,49.6,769.921875
1777236664.1592634,57.6,769.921875
1777236665.178214,61.8,769.9296875
1777236666.1881583,57.4,769.9296875
1777236667.194138,54.7,769.93359375
1777236668.2399404,56.4,769.93359375
1777236669.2589998,51.0,769.94140625
1777236670.2796009,57.8,769.94140625
1777236671.2945566,41.4,769.9453125
1777236672.3394566,19.1,769.9453125
1777236673.3692675,111.7,770.91796875
1777236674.3786263,58.5,771.36328125
1777236675.39146,54.3,771.54296875
1777236676.4020603,59.4,771.54296875
1777236677.4480524,59.3,771.54296875
1777236678.4725475,55.6,771.54296875
1777236679.499346,61.4,771.54296875
