t_sample,cpu_pct,rss_mb
1777236708.0051982,156.2,1217.43359375
1777236709.005791,149.9,1218.86328125
1777236710.0139472,152.7,1220.671875
1777236711.0159929,151.7,1220.75390625
1777236712.0552664,155.9,1221.61328125
1777236713.064739,156.5,1222.59765625
1777236714.0700374,155.10000000000002,1223.27734375
1777236715.0985508,151.6,1223.28125
1777236716.1155438,152.4,1223.59765625
1777236717.154651,155.9,1223.59765625
1777236718.1651947,160.3,1223.6015625
1777236719.1662412,163.8,1223.60546875
1777236720.2061381,162.5,1223.60546875
1777236721.219599,165.8,1224.1328125
1777236722.2559998,168.8,1224.328125
1777236723.3044114,173.6,1224.33203125
1777236724.318274,162.7,1224.33203125
1777236725.3572743,169.4,1224.515625
1777236726.3671741,163.3,1224.515625
1777236727.4054787,159.9,1224.72265625
1777236728.406629,164.8,1224.7265625
1777236729.4099293,155.5,1224.7265625
1777236730.4150758,157.2,1224.83203125
1777236731.456471,159.39999999999998,1224.83203125
1777236732.4649467,159.6,1224.83203125
1777236733.4720662,149.0,1224.83203125
1777236734.5151489,150.5,1224.8359375
1777236735.5162485,149.9,1224.8359375
1777236736.5555058,156.8,1224.8359375
1777236737.6057186,155.2,1224.8359375
1777236738.633494,151.8,1224.8359375
1777236739.6560109,152.6,1224.97265625
1777236740.6560745,152.0,1224.9765625
1777236741.6669128,161.3,1225.078125
1777236742.6669588,154.0,1225.078125
1777236743.7168412,155.3,1225.078125
1777236744.7570329,151.9,1248.8125
1777236745.8060114,167.8,1226.7109375
1777236746.8150587,147.7,1226.71484375
1777236747.855659,156.6,1227.69921875
1777236748.8656094,155.4,1227.69921875
1777236749.905647,153.8,1227.69921875
1777236750.9166393,151.3,1227.69921875
1777236751.9546132,155.1,1227.69921875
1777236752.965302,153.4,1227.69921875
1777236753.9658477,152.9,1227.703125
1777236755.0156388,148.6,1227.70703125
1777236756.0572276,154.6,1227.70703125
1777236757.1067986,141.0,1227.70703125
1777236758.1547604,123.1,1227.7109375
1777236759.155359,237.8,1229.33203125
1777236760.1831832,167.4,1231.8125
1777236761.2152262,164.7,1231.8984375
1777236762.2576733,166.0,1231.9765625
1777236763.3055627,159.3,1231.9765625
1777236764.35547,159.0,1231.9765625
1777236765.3567286,156.8,1231.9765625
1777236766.4069452,164.8,1231.9765625
1777236767.4072995,158.0,1231.9765625
1777236768.457633,165.6,1279.4453125
1777236769.5067515,161.1,1279.4453125
1777236770.5172844,156.4,1303.1796875
1777236771.5565083,159.8,1303.1796875
1777236772.5567317,160.0,1303.1796875
1777236773.5582228,160.7,1303.1796875
1777236774.6075563,166.8,1303.1796875
1777236775.6567984,153.4,1303.1796875
1777236776.6658344,161.5,1303.18359375
1777236777.7053986,152.0,1303.18359375
1777236778.7058527,153.0,1303.18359375
1777236779.7560062,160.0,1303.18359375
1777236780.7571294,159.8,1303.18359375
1777236781.806013,159.2,1303.18359375
1777236782.8151917,154.5,1303.18359375
1777236783.8174722,157.7,1303.18359375
1777236784.8241098,157.0,1303.18359375
1777236785.8627763,162.7,1303.1875
1777236786.906246,170.5,1303.1875
1777236787.915976,160.5,1303.1875
1777236788.9167027,160.9,1303.1875
1777236789.9176877,158.8,1303.1875
1777236790.9553442,155.1,1303.1875
1777236791.9562163,158.9,1303.1875
1777236792.9568512,159.9,1303.1875
1777236794.0066538,163.8,1303.1875
1777236795.0077407,170.8,1303.1875
1777236796.0082507,159.9,1303.19140625
1777236797.0170493,162.6,1303.19140625
1777236798.057587,157.6,1303.19140625
1777236799.1068957,162.9,1303.19140625
1777236800.1572444,153.3,1303.19140625
1777236801.1792893,164.4,1303.19140625
1777236802.2091615,161.1,1303.19140625
1777236803.2586312,169.6,1303.19140625
1777236804.259051,165.0,1303.19140625
1777236805.3089857,153.4,1303.19140625
1777236806.316131,158.8,1303.1953125
1777236807.3167481,157.9,1303.1953125
1777236808.3555782,159.9,1303.20703125
1777236809.3587632,156.5,1326.9375
1777236810.3692756,150.4,1326.94140625
1777236811.416935,150.8,1326.94140625
1777236812.4661114,160.1,1326.94921875
1777236813.5072167,148.9,1326.94921875
1777236814.5570166,160.1,1326.953125
1777236815.5584836,153.7,1326.9609375
1777236816.6062407,152.7,1326.9609375
1777236817.607119,154.9,1326.96484375
1777236818.6559987,124.0,1326.96875
1777236819.656939,121.9,1326.96875
1777236820.6570442,264.0,1327.5234375
1777236821.6593807,156.7,1327.91015625
1777236822.6658661,168.9,1327.91015625
1777236823.7083004,160.2,1327.91015625
1777236824.7177906,154.5,1327.91015625
1777236825.7569563,159.8,1327.91015625
1777236826.7570229,162.0,1327.91015625
