frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777236853843506145,1777236853857938827,14432682
1,1777236853937983609,1777236853951710814,13727205
2,1777236854037111152,1777236854040647014,3535862
3,1777236854137395656,1777236854139818077,2422421
4,1777236854240419041,1777236854244176767,3757726
5,1777236854339053760,1777236854352380935,13327175
6,1777236854436525289,1777236854439656924,3131635
7,1777236854536413226,1777236854539684277,3271051
8,1777236854637693567,1777236854641608687,3915120
9,1777236854736289869,1777236854739391240,3101371
10,1777236854836682865,1777236854850040991,13358126
11,1777236854939023678,1777236854942482437,3458759
12,1777236855036380314,1777236855049242347,12862033
13,1777236855136395733,1777236855149268549,12872816
14,1777236855235846402,1777236855239401567,3555165
15,1777236855341523626,1777236855345433955,3910329
16,1777236855441758649,1777236855465865512,24106863
17,1777236855538385824,1777236855542260147,3874323
18,1777236855638339316,1777236855641473857,3134541
19,1777236855738707462,1777236855751910293,13202831
20,1777236855839563204,1777236855842758968,3195764
21,1777236855936829102,1777236855949961362,13132260
22,1777236856037482262,1777236856040499448,3017186
23,1777236856140463800,1777236856144112156,3648356
24,1777236856241770509,1777236856245126614,3356105
25,1777236856337348912,1777236856351148302,13799390
26,1777236856435123986,1777236856438301749,3177763
27,1777236856536235554,1777236856539538802,3303248
28,1777236856637577723,1777236856640530748,2953025
29,1777236856736683780,1777236856740185089,3501309
30,1777236856837134395,1777236856840303477,3169082
31,1777236856935574189,1777236856940077905,4503716
32,1777236857037159849,1777236857040647621,3487772
33,1777236857136792657,1777236857140264561,3471904
34,1777236857247969924,1777236857252462890,4492966
35,1777236857341500820,1777236857355222747,13721927
36,1777236857436417464,1777236857449373699,12956235
37,1777236857537263712,1777236857550752856,13489144
38,1777236857637860931,1777236857651297809,13436878
39,1777236857738298768,1777236857752077585,13778817
40,1777236857836312339,1777236857840573357,4261018
41,1777236857937031307,1777236857939919823,2888516
42,1777236858036677368,1777236858039464023,2786655
43,1777236858136956247,1777236858140089622,3133375
44,1777236858237135924,1777236858240278635,3142711
45,1777236858336855390,1777236858339816142,2960752
46,1777236858438002182,1777236858440688513,2686331
47,1777236858535282051,1777236858548587388,13305337
48,1777236858636757651,1777236858640253764,3496113
49,1777236858740113485,1777236858743493223,3379738
50,1777236858844545662,1777236858847866496,3320834
51,1777236858935302257,1777236858938213837,2911580
52,1777236859036390915,1777236859039207817,2816902
53,1777236859135621687,1777236859138547142,2925455
54,1777236859236159270,1777236859249283080,13123810
55,1777236859337124403,1777236859340291423,3167020
56,1777236859438170713,1777236859441736317,3565604
57,1777236859536732266,1777236859540488142,3755876
58,1777236859636094636,1777236859639489499,3394863
59,1777236859739278365,1777236859752257612,12979247
60,1777236859840897435,1777236859844710928,3813493
61,1777236859936013201,1777236859939136024,3122823
62,1777236860040628339,1777236860043344176,2715837
63,1777236860136981822,1777236860149843072,12861250
64,1777236860237849647,1777236860250946953,13097306
65,1777236860336240915,1777236860349442078,13201163
66,1777236860438925473,1777236860444294863,5369390
67,1777236860537281245,1777236860540978357,3697112
68,1777236860636247145,1777236860649950576,13703431
69,1777236860735590560,1777236860749260637,13670077
70,1777236860838084061,1777236860841693214,3609153
71,1777236860935999013,1777236860939437711,3438698
72,1777236861044477316,1777236861048146997,3669681
73,1777236861135990904,1777236861149264046,13273142
74,1777236861236300490,1777236861239422352,3121862
75,1777236861336473169,1777236861350029138,13555969
76,1777236861437281112,1777236861440292349,3011237
77,1777236861534835442,1777236861548302449,13467007
78,1777236861636531187,1777236861650063169,13531982
79,1777236861737011805,1777236861750556583,13544778
80,1777236861837054763,1777236861840459983,3405220
81,1777236861936165347,1777236861939566512,3401165
82,1777236862043066944,1777236862046510846,3443902
83,1777236862137525672,1777236862150625100,13099428
84,1777236862237656512,1777236862250922485,13265973
85,1777236862338578555,1777236862351444206,12865651
86,1777236862436494900,1777236862449875773,13380873
87,1777236862537310430,1777236862540554566,3244136
88,1777236862641560069,1777236862654984437,13424368
89,1777236862735715642,1777236862738503485,2787843
90,1777236862835772074,1777236862839094305,3322231
91,1777236862942060624,1777236862946146362,4085738
92,1777236863037621462,1777236863041391586,3770124
93,1777236863136452262,1777236863140062660,3610398
94,1777236863237715774,1777236863251177309,13461535
95,1777236863336656238,1777236863340061702,3405464
96,1777236863435307032,1777236863448941473,13634441
97,1777236863535570467,1777236863538166009,2595542
98,1777236863643938009,1777236863657507223,13569214
99,1777236863736357940,1777236863740076407,3718467
100,1777236863838546105,1777236863852390827,13844722
101,1777236863935204565,1777236863938524511,3319946
102,1777236864036847600,1777236864050087862,13240262
103,1777236864136519256,1777236864149808726,13289470
104,1777236864236854982,1777236864240642106,3787124
105,1777236864336576012,1777236864350166069,13590057
106,1777236864446050931,1777236864450236325,4185394
107,1777236864537012689,1777236864550187788,13175099
108,1777236864637062648,1777236864640365336,3302688
109,1777236864739520962,1777236864742232704,2711742
110,1777236864836454265,1777236864839477494,3023229
111,1777236864939555742,1777236864943136817,3581075
112,1777236865042741662,1777236865055891879,13150217
113,1777236865142450289,1777236865145462825,3012536
114,1777236865237941444,1777236865240808999,2867555
115,1777236865336900794,1777236865350541666,13640872
116,1777236865437368832,1777236865450984898,13616066
117,1777236865536662544,1777236865540418775,3756231
118,1777236865636711812,1777236865650373374,13661562
119,1777236865736288669,1777236865739057778,2769109
120,1777236865838874653,1777236865842243396,3368743
121,1777236865940237601,1777236865953859369,13621768
122,1777236866041380548,1777236866054844203,13463655
123,1777236866136209337,1777236866149095241,12885904
124,1777236866239316908,1777236866252625408,13308500
125,1777236866335665630,1777236866348462926,12797296
126,1777236866438354443,1777236866441564807,3210364
127,1777236866542220038,1777236866545627307,3407269
128,1777236866636694248,1777236866640725740,4031492
129,1777236866736585627,1777236866749996217,13410590
130,1777236866837399661,1777236866850753591,13353930
131,1777236866936749337,1777236866940377358,3628021
132,1777236867037444370,1777236867050977719,13533349
133,1777236867137346940,1777236867141530412,4183472
134,1777236867235731432,1777236867239214259,3482827
135,1777236867337096257,1777236867350530079,13433822
136,1777236867437606060,1777236867440886753,3280693
137,1777236867536799714,1777236867540832168,4032454
138,1777236867643245775,1777236867656638995,13393220
139,1777236867736107759,1777236867739260833,3153074
140,1777236867835814772,1777236867839979959,4165187
141,1777236867939519031,1777236867943662170,4143139
142,1777236868037300505,1777236868041210882,3910377
143,1777236868139060035,1777236868142408574,3348539
144,1777236868236859070,1777236868240029421,3170351
145,1777236868336658082,1777236868349831320,13173238
146,1777236868437522984,1777236868441724031,4201047
147,1777236868536498303,1777236868539469639,2971336
148,1777236868640435387,1777236868654122329,13686942
149,1777236868744204086,1777236868746455497,2251411
150,1777236868838535267,1777236868841267366,2732099
151,1777236868937483085,1777236868941087529,3604444
152,1777236869036635070,1777236869039995462,3360392
153,1777236869136750760,1777236869149792086,13041326
154,1777236869235357405,1777236869248743804,13386399
155,1777236869336995501,1777236869350525565,13530064
156,1777236869436834050,1777236869450188865,13354815
157,1777236869535951110,1777236869539025417,3074307
158,1777236869635627172,1777236869639172359,3545187
159,1777236869737237146,1777236869750930224,13693078
160,1777236869837518582,1777236869840407493,2888911
161,1777236869939267097,1777236869942192407,2925310
162,1777236870035900918,1777236870048901186,13000268
163,1777236870138577439,1777236870151745926,13168487
164,1777236870240042886,1777236870243220143,3177257
165,1777236870336062208,1777236870339174867,3112659
166,1777236870438791996,1777236870452323417,13531421
167,1777236870535772702,1777236870549084682,13311980
168,1777236870635623431,1777236870649679733,14056302
169,1777236870739004853,1777236870742451794,3446941
170,1777236870837184115,1777236870841924043,4739928
171,1777236870939801241,1777236870943596900,3795659
172,1777236871039279267,1777236871053194749,13915482
173,1777236871135309368,1777236871139852127,4542759
174,1777236871236435749,1777236871239519850,3084101
175,1777236871336738212,1777236871340538399,3800187
176,1777236871439424715,1777236871453091359,13666644
177,1777236871536370118,1777236871539392998,3022880
178,1777236871636918836,1777236871640765154,3846318
179,1777236871736644471,1777236871740339192,3694721
180,1777236871846143279,1777236871849360175,3216896
181,1777236871936981352,1777236871941116790,4135438
182,1777236872038434769,1777236872052086532,13651763
183,1777236872136504753,1777236872149990947,13486194
184,1777236872236269660,1777236872249371063,13101403
185,1777236872336394910,1777236872349433064,13038154
186,1777236872435208227,1777236872448513863,13305636
187,1777236872537896615,1777236872550896387,12999772
188,1777236872637540277,1777236872651138342,13598065
189,1777236872737843176,1777236872751157783,13314607
190,1777236872844309160,1777236872847485721,3176561
191,1777236872939822484,1777236872953338226,13515742
192,1777236873039511127,1777236873043538464,4027337
193,1777236873134925180,1777236873137655062,2729882
194,1777236873236084630,1777236873249307549,13222919
195,1777236873337077564,1777236873350337983,13260419
196,1777236873436764862,1777236873450128104,13363242
197,1777236873536499783,1777236873539379381,2879598
198,1777236873637575184,1777236873652040588,14465404
199,1777236873737949815,1777236873742218261,4268446
200,1777236873837317182,1777236873840627727,3310545
201,1777236873936721936,1777236873940080464,3358528
202,1777236874037864688,1777236874040740522,2875834
203,1777236874136326776,1777236874139294326,2967550
204,1777236874237740617,1777236874240721310,2980693
205,1777236874336587732,1777236874340252231,3664499
206,1777236874435089599,1777236874449037303,13947704
207,1777236874539274028,1777236874542756965,3482937
208,1777236874639376058,1777236874652295150,12919092
209,1777236874739075933,1777236874741922517,2846584
210,1777236874834213034,1777236874837144908,2931874
211,1777236874938262002,1777236874952121805,13859803
212,1777236875045380584,1777236875048294969,2914385
213,1777236875137013970,1777236875150312722,13298752
214,1777236875237995758,1777236875240858142,2862384
215,1777236875335262504,1777236875338810259,3547755
216,1777236875436425806,1777236875439953065,3527259
217,1777236875537406284,1777236875540580899,3174615
218,1777236875639575464,1777236875644739402,5163938
219,1777236875738459159,1777236875742595705,4136546
220,1777236875838680726,1777236875841700526,3019800
221,1777236875940075434,1777236875953640481,13565047
222,1777236876039822612,1777236876042387488,2564876
223,1777236876137360037,1777236876140461661,3101624
224,1777236876242768230,1777236876247758561,4990331
225,1777236876336708948,1777236876339992115,3283167
226,1777236876435924538,1777236876439485554,3561016
227,1777236876536664107,1777236876539782912,3118805
228,1777236876638054738,1777236876642548898,4494160
229,1777236876735662362,1777236876739324423,3662061
230,1777236876836666841,1777236876839865633,3198792
231,1777236876939909537,1777236876953820585,13911048
232,1777236877037621853,1777236877041831788,4209935
233,1777236877142644839,1777236877156190077,13545238
234,1777236877237267050,1777236877241309887,4042837
235,1777236877335908155,1777236877339158471,3250316
236,1777236877438312444,1777236877451864661,13552217
237,1777236877537315669,1777236877540623997,3308328
238,1777236877636391347,1777236877650326696,13935349
239,1777236877737566130,1777236877741153062,3586932
240,1777236877836153232,1777236877849523066,13369834
241,1777236877937681494,1777236877962292671,24611177
242,1777236878037336951,1777236878040204881,2867930
243,1777236878137582218,1777236878141569715,3987497
244,1777236878237481132,1777236878261415922,23934790
245,1777236878336934957,1777236878340827248,3892291
246,1777236878437590144,1777236878450953744,13363600
247,1777236878536812857,1777236878549900844,13087987
248,1777236878636138704,1777236878639262170,3123466
249,1777236878737789830,1777236878741530998,3741168
250,1777236878836011104,1777236878839726991,3715887
251,1777236878939185950,1777236878943045163,3859213
252,1777236879037416478,1777236879040930981,3514503
253,1777236879138810225,1777236879141874619,3064394
254,1777236879237254783,1777236879240173888,2919105
255,1777236879337059709,1777236879340213625,3153916
256,1777236879437267042,1777236879440800671,3533629
257,1777236879538570642,1777236879542809759,4239117
258,1777236879638150408,1777236879642283100,4132692
259,1777236879737793551,1777236879741555116,3761565
260,1777236879837216970,1777236879840836197,3619227
261,1777236879937228982,1777236879940823930,3594948
262,1777236880034848983,1777236880048477720,13628737
263,1777236880137327920,1777236880141270946,3943026
