frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777236413567173096,1777236413581192585,14019489
1,1777236413672727794,1777236413677472094,4744300
2,1777236413771971089,1777236413776714068,4742979
3,1777236413871028185,1777236413875921659,4893474
4,1777236413971355179,1777236413984954089,13598910
5,1777236414071374180,1777236414084299127,12924947
6,1777236414171084482,1777236414174388488,3304006
7,1777236414273902908,1777236414279081359,5178451
8,1777236414372641101,1777236414376951673,4310572
9,1777236414471121463,1777236414475383130,4261667
10,1777236414570823329,1777236414574588259,3764930
11,1777236414675526070,1777236414678221514,2695444
12,1777236414774579964,1777236414780069221,5489257
13,1777236414871166886,1777236414875428524,4261638
14,1777236414975032255,1777236414979129975,4097720
15,1777236415071574209,1777236415074882612,3308403
16,1777236415171673220,1777236415174690680,3017460
17,1777236415277838494,1777236415280067312,2228818
18,1777236415372517630,1777236415375632839,3115209
19,1777236415472090196,1777236415477013795,4923599
20,1777236415573105906,1777236415576983651,3877745
21,1777236415673627660,1777236415687236657,13608997
22,1777236415774613217,1777236415788083858,13470641
23,1777236415871375604,1777236415875167388,3791784
24,1777236415974110085,1777236415987765538,13655453
25,1777236416072783319,1777236416077172593,4389274
26,1777236416172750075,1777236416185960778,13210703
27,1777236416272171478,1777236416276669714,4498236
28,1777236416377447593,1777236416380790330,3342737
29,1777236416472515592,1777236416477888547,5372955
30,1777236416572805058,1777236416577001088,4196030
31,1777236416669071012,1777236416682208623,13137611
32,1777236416771399523,1777236416784533971,13134448
33,1777236416870688739,1777236416874231338,3542599
34,1777236416971100377,1777236416984740383,13640006
35,1777236417070880656,1777236417084261504,13380848
36,1777236417171986113,1777236417175447086,3460973
37,1777236417270199540,1777236417283753141,13553601
38,1777236417368375294,1777236417371884224,3508930
39,1777236417469698555,1777236417475708318,6009763
40,1777236417575530582,1777236417580776735,5246153
41,1777236417677730355,1777236417682995046,5264691
42,1777236417767381568,1777236417771178128,3796560
43,1777236417878254520,1777236417881632658,3378138
44,1777236417975401806,1777236417980367224,4965418
45,1777236418072569774,1777236418075886610,3316836
46,1777236418171554275,1777236418174222621,2668346
47,1777236418271723589,1777236418275245473,3521884
48,1777236418367851751,1777236418370790606,2938855
49,1777236418476343912,1777236418490071695,13727783
50,1777236418574674752,1777236418578942383,4267631
51,1777236418673075117,1777236418676834222,3759105
52,1777236418773245222,1777236418787300600,14055378
53,1777236418874685571,1777236418880166625,5481054
54,1777236418973845585,1777236418976637407,2791822
55,1777236419072395250,1777236419076106506,3711256
56,1777236419171472640,1777236419175994507,4521867
57,1777236419273114142,1777236419278857879,5743737
58,1777236419369914627,1777236419373705762,3791135
59,1777236419470471408,1777236419474464745,3993337
60,1777236419572903446,1777236419577662245,4758799
61,1777236419672803802,1777236419676008780,3204978
62,1777236419770717269,1777236419775321350,4604081
63,1777236419869470439,1777236419873320610,3850171
64,1777236419977740603,1777236419980481600,2740997
65,1777236420071547019,1777236420074324739,2777720
66,1777236420171507109,1777236420176104764,4597655
67,1777236420273925117,1777236420278763949,4838832
68,1777236420372666700,1777236420377178985,4512285
69,1777236420474290690,1777236420478368967,4078277
70,1777236420572786542,1777236420576419239,3632697
71,1777236420673126250,1777236420686195841,13069591
72,1777236420770545821,1777236420774210181,3664360
73,1777236420874398061,1777236420877844383,3446322
74,1777236420970053130,1777236420973521715,3468585
75,1777236421069823757,1777236421073486175,3662418
76,1777236421171804477,1777236421175434513,3630036
77,1777236421267453244,1777236421280945399,13492155
78,1777236421371147626,1777236421385084728,13937102
79,1777236421467257749,1777236421471566133,4308384
80,1777236421569724995,1777236421573962709,4237714
81,1777236421669366846,1777236421673152200,3785354
82,1777236421768920638,1777236421772599901,3679263
83,1777236421869608894,1777236421883136148,13527254
84,1777236421973522359,1777236421978698353,5175994
85,1777236422073975039,1777236422079489192,5514153
86,1777236422172007876,1777236422186107547,14099671
87,1777236422271616761,1777236422285279925,13663164
88,1777236422372507237,1777236422376376307,3869070
89,1777236422470178166,1777236422483359184,13181018
90,1777236422571987922,1777236422585715774,13727852
91,1777236422670962330,1777236422685135520,14173190
92,1777236422773645145,1777236422779896049,6250904
93,1777236422873687643,1777236422877472874,3785231
94,1777236422971704218,1777236422984541089,12836871
95,1777236423076303849,1777236423079735532,3431683
96,1777236423176573377,1777236423182068094,5494717
