t_sample,cpu_pct,rss_mb
1777235534.2520607,163.3,1221.1953125
1777235535.2992074,162.3,1222.625
1777235536.3317637,164.7,1224.43359375
1777235537.3491988,162.1,1224.515625
1777235538.3991323,160.0,1225.375
1777235539.4484942,165.8,1226.359375
1777235540.4575121,164.5,1227.0390625
1777235541.5078468,160.9,1227.04296875
1777235542.5525277,169.39999999999998,1227.359375
1777235543.5573304,167.2,1227.359375
1777235544.5978096,167.3,1227.36328125
1777235545.599016,170.8,1227.3671875
1777235546.6481526,164.0,1227.3671875
1777235547.6572285,173.4,1227.89453125
1777235548.6576903,161.9,1228.0859375
1777235549.6977465,167.3,1228.0859375
1777235550.7091086,169.1,1228.265625
1777235551.7481697,165.6,1228.26953125
1777235552.7975934,164.9,1228.2734375
1777235553.8084724,166.2,1228.484375
1777235554.8702216,166.7,1228.484375
1777235555.8972647,162.6,1228.484375
1777235556.8974144,163.0,1228.58984375
1777235557.9077659,157.4,1228.59375
1777235558.9518619,159.0,1228.59375
1777235559.957481,161.10000000000002,1228.59375
1777235560.9990406,156.5,1228.59375
1777235562.0073607,158.7,1228.59765625
1777235563.018216,156.3,1228.59765625
1777235564.0473533,160.3,1228.59765625
1777235565.096595,156.3,1228.734375
1777235566.0985806,157.7,1228.734375
1777235567.1074164,155.7,1228.734375
1777235568.114326,157.0,1276.3046875
1777235569.1477468,155.8,1276.3046875
1777235570.148193,158.0,1300.0390625
1777235571.1595225,158.2,1300.0390625
1777235572.207727,154.5,1301.671875
1777235573.2145755,150.0,1301.671875
1777235574.2480545,160.7,1302.65625
1777235575.2482905,151.0,1302.65625
1777235576.256743,154.7,1302.66015625
1777235577.306575,159.1,1302.66015625
1777235578.3472505,159.5,1302.66015625
1777235579.3575556,167.3,1302.66015625
1777235580.3592913,180.7,1326.390625
1777235581.3836935,178.6,1326.390625
1777235582.422901,178.9,1326.390625
1777235583.4478498,160.0,1326.39453125
1777235584.496824,125.9,1326.40234375
1777235585.4985762,239.60000000000002,1327.73046875
1777235586.5477316,161.1,1330.50390625
1777235587.5969234,154.4,1330.58984375
1777235588.6084836,154.3,1330.6640625
1777235589.6086528,163.0,1330.6640625
1777235590.654311,158.7,1330.75390625
1777235591.6987,158.0,1330.75390625
1777235592.7025414,153.39999999999998,1330.75390625
1777235593.7083066,150.10000000000002,1330.75390625
1777235594.7465644,156.0,1330.75390625
1777235595.757255,149.4,1330.75390625
1777235596.8001306,150.6,1330.75390625
1777235597.8076582,152.8,1330.75390625
1777235598.8083894,152.9,1330.75390625
1777235599.8576334,154.4,1330.75390625
1777235600.897851,153.8,1330.7578125
1777235601.9080822,153.4,1330.7578125
1777235602.9483433,152.8,1330.7578125
1777235603.997904,148.7,1330.7578125
1777235605.008049,153.4,1330.7578125
1777235606.0104923,150.6,1330.7578125
1777235607.0479386,160.9,1330.7578125
1777235608.0483172,156.0,1330.76171875
1777235609.0518365,162.39999999999998,1330.76171875
1777235610.0547261,155.6,1330.76171875
1777235611.0584898,156.39999999999998,1330.76171875
1777235612.1074362,156.3,1330.76171875
1777235613.150451,161.10000000000002,1330.76171875
1777235614.1993296,157.3,1330.76171875
1777235615.2087774,155.5,1330.76171875
1777235616.2486377,158.7,1330.76171875
1777235617.2492719,158.9,1330.76171875
1777235618.2581673,162.6,1330.765625
1777235619.259716,153.7,1330.765625
1777235620.2986984,154.0,1330.765625
1777235621.3067584,159.7,1330.765625
1777235622.3097887,157.5,1330.765625
1777235623.310695,159.9,1330.765625
1777235624.3147116,171.39999999999998,1330.765625
1777235625.333809,188.4,1330.765625
1777235626.3663714,192.7,1330.765625
1777235627.4146614,191.8,1330.765625
1777235628.449313,159.5,1330.765625
1777235629.4552658,161.10000000000002,1330.765625
1777235630.499635,151.3,1330.76953125
1777235631.5093563,155.5,1330.76953125
1777235632.5486014,153.9,1330.7734375
1777235633.5488505,161.0,1330.7734375
1777235634.5987313,153.4,1330.78125
1777235635.6098952,159.2,1330.78125
1777235636.6104884,151.9,1330.78515625
1777235637.659652,158.2,1330.78515625
1777235638.6611793,150.7,1330.79296875
1777235639.6990554,150.39999999999998,1330.79296875
1777235640.7443655,152.1,1330.796875
1777235641.7492507,155.3,1330.796875
1777235642.7538722,151.3,1330.8046875
1777235643.7593796,152.10000000000002,1330.80859375
1777235644.7982967,126.10000000000001,1330.8125
1777235645.8431473,124.4,1330.8125
1777235646.8486264,232.7,1331.25390625
1777235647.898027,156.3,1331.75390625
1777235648.9069836,160.5,1331.75390625
1777235649.9489448,166.0,1331.59765625
1777235650.9491034,160.0,1331.59765625
1777235651.9610121,160.1,1331.59765625
1777235652.9610462,161.0,1331.59765625
