frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777235680012104923,1777235680078834692,66729769
1,1777235680116229882,1777235680183784741,67554859
2,1777235680211555906,1777235680277842036,66286130
3,1777235680316633760,1777235680407335350,90701590
4,1777235680411828123,1777235680471690912,59862789
5,1777235680514712663,1777235680583283706,68571043
6,1777235680615612745,1777235680697686803,82074058
7,1777235680715214679,1777235680796154375,80939696
8,1777235680812907846,1777235680878280174,65372328
9,1777235680916390199,1777235680983263326,66873127
10,1777235681020806719,1777235681076119913,55313194
11,1777235681112918108,1777235681178233504,65315396
12,1777235681216058188,1777235681279864554,63806366
13,1777235681315080940,1777235681394279891,79198951
14,1777235681418878509,1777235681494679792,75801283
15,1777235681513183850,1777235681604669152,91485302
16,1777235681612869885,1777235681700960287,88090402
17,1777235681712545673,1777235681810617047,98071374
18,1777235681812564139,1777235681886851960,74287821
19,1777235681913713066,1777235681988550108,74837042
20,1777235682014408817,1777235682096075515,81666698
21,1777235682113671794,1777235682195408348,81736554
22,1777235682212721162,1777235682277700825,64979663
23,1777235682315755830,1777235682405205273,89449443
24,1777235682412873954,1777235682500813179,87939225
25,1777235682513204409,1777235682606517840,93313431
26,1777235682612884049,1777235682668187417,55303368
27,1777235682717045281,1777235682770886638,53841357
28,1777235682815872751,1777235682871188643,55315892
29,1777235682919002525,1777235682973672943,54670418
30,1777235683016099492,1777235683093248913,77149421
31,1777235683112749142,1777235683192252322,79503180
32,1777235683217242250,1777235683294952454,77710204
33,1777235683312649364,1777235683370490138,57840774
34,1777235683415230744,1777235683473507072,58276328
35,1777235683513961791,1777235683575254330,61292539
36,1777235683616117741,1777235683682570026,66452285
37,1777235683714101512,1777235683790673331,76571819
38,1777235683813555896,1777235683880159773,66603877
39,1777235683912896919,1777235683987998954,75102035
40,1777235684015470818,1777235684084843091,69372273
41,1777235684113105942,1777235684199687219,86581277
42,1777235684213289981,1777235684288117894,74827913
43,1777235684313480063,1777235684378419657,64939594
44,1777235684414682064,1777235684484855873,70173809
45,1777235684512821958,1777235684578527114,65705156
46,1777235684611946403,1777235684686658021,74711618
47,1777235684713743155,1777235684790601622,76858467
48,1777235684813444799,1777235684890554882,77110083
49,1777235684913118045,1777235684999869500,86751455
50,1777235685013908831,1777235685080115801,66206970
51,1777235685115177252,1777235685211938846,96761594
52,1777235685212715975,1777235685277582204,64866229
53,1777235685316367633,1777235685394681908,78314275
54,1777235685414156745,1777235685490026056,75869311
55,1777235685512797436,1777235685594969931,82172495
56,1777235685612091402,1777235685713497724,101406322
57,1777235685711789001,1777235685779366359,67577358
58,1777235685813006057,1777235685915321157,102315100
59,1777235685912911846,1777235686005620232,92708386
60,1777235686011069076,1777235686067180195,56111119
61,1777235686118017827,1777235686207671391,89653564
62,1777235686214746155,1777235686303633669,88887514
63,1777235686313293474,1777235686379520097,66226623
64,1777235686413817858,1777235686478370396,64552538
65,1777235686512145294,1777235686589042284,76896990
66,1777235686617937507,1777235686684208863,66271356
67,1777235686715694470,1777235686784994743,69300273
68,1777235686816891251,1777235686903512560,86621309
69,1777235686913370775,1777235686978349663,64978888
70,1777235687016722365,1777235687098482063,81759698
71,1777235687113641798,1777235687189915604,76273806
72,1777235687212747683,1777235687291443337,78695654
73,1777235687311725811,1777235687397767097,86041286
74,1777235687412239988,1777235687499497115,87257127
75,1777235687511328327,1777235687618540526,107212199
76,1777235687613587470,1777235687689026070,75438600
77,1777235687713788716,1777235687769808135,56019419
78,1777235687812663454,1777235687887608889,74945435
79,1777235687913890983,1777235687967370588,53479605
80,1777235688014418590,1777235688092290266,77871676
81,1777235688112747036,1777235688189410508,76663472
82,1777235688213886659,1777235688288181335,74294676
83,1777235688313538463,1777235688368217027,54678564
84,1777235688416006703,1777235688491806955,75800252
85,1777235688512097216,1777235688576933180,64835964
86,1777235688614327701,1777235688680258083,65930382
87,1777235688714917934,1777235688781333966,66416032
88,1777235688815430230,1777235688881084739,65654509
89,1777235688912150365,1777235688987907489,75757124
90,1777235689012983389,1777235689068367600,55384211
91,1777235689117097253,1777235689194206967,77109714
92,1777235689212975256,1777235689278392097,65416841
93,1777235689313198350,1777235689388902099,75703749
94,1777235689415367959,1777235689490807569,75439610
95,1777235689512760445,1777235689577028026,64267581
96,1777235689616938954,1777235689693149897,76210943
97,1777235689712691428,1777235689787482953,74791525
98,1777235689813876205,1777235689879458928,65582723
99,1777235689915303821,1777235690009181742,93877921
100,1777235690012594316,1777235690077165890,64571574
101,1777235690117071503,1777235690184749948,67678445
102,1777235690212386232,1777235690277483909,65097677
103,1777235690313054040,1777235690389197845,76143805
104,1777235690416105311,1777235690481031756,64926445
105,1777235690512702685,1777235690571366373,58663688
106,1777235690615403326,1777235690680010970,64607644
107,1777235690714934440,1777235690791488155,76553715
108,1777235690813522494,1777235690906703338,93180844
109,1777235690914132195,1777235690989458064,75325869
110,1777235691014960687,1777235691073451759,58491072
111,1777235691119562459,1777235691213513773,93951314
112,1777235691213045196,1777235691296800932,83755736
113,1777235691315142569,1777235691384401914,69259345
114,1777235691412860325,1777235691475987097,63126772
115,1777235691516169848,1777235691584830701,68660853
116,1777235691617083192,1777235691687929469,70846277
117,1777235691716162082,1777235691789646633,73484551
118,1777235691815641430,1777235691889285928,73644498
119,1777235691914089524,1777235691971116953,57027429
