frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777235239749001229,1777235239768801924,19800695
1,1777235239847640562,1777235239857128168,9487606
2,1777235239944467282,1777235239954372382,9905100
3,1777235240055854922,1777235240067138642,11283720
4,1777235240143796879,1777235240154146198,10349319
5,1777235240245472687,1777235240263324925,17852238
6,1777235240344048193,1777235240363838851,19790658
7,1777235240448236533,1777235240459071454,10834921
8,1777235240548227030,1777235240562510586,14283556
9,1777235240643955375,1777235240651925145,7969770
10,1777235240747910377,1777235240759971078,12060701
11,1777235240848913938,1777235240857267975,8354037
12,1777235240943836002,1777235240952505414,8669412
13,1777235241047986348,1777235241067581199,19594851
14,1777235241153269544,1777235241165828255,12558711
15,1777235241248465578,1777235241257209263,8743685
16,1777235241347123565,1777235241367342883,20219318
17,1777235241447748945,1777235241455236717,7487772
18,1777235241547859684,1777235241560736198,12876514
19,1777235241643862912,1777235241651367863,7504951
20,1777235241747535583,1777235241766375930,18840347
21,1777235241848599553,1777235241868024734,19425181
22,1777235241949321654,1777235241958571437,9249783
23,1777235242048217898,1777235242067794457,19576559
24,1777235242148700579,1777235242167738673,19038094
25,1777235242248069969,1777235242256886824,8816855
26,1777235242347043219,1777235242356115731,9072512
27,1777235242447272419,1777235242465322096,18049677
28,1777235242548068453,1777235242565805866,17737413
29,1777235242648989440,1777235242667600245,18610805
30,1777235242748344970,1777235242756617232,8272262
31,1777235242850104776,1777235242857951774,7846998
32,1777235242947738355,1777235242955436690,7698335
33,1777235243048812071,1777235243056896633,8084562
34,1777235243148770254,1777235243156635433,7865179
35,1777235243251798776,1777235243265338765,13539989
36,1777235243345002648,1777235243361102724,16100076
37,1777235243444063287,1777235243452047858,7984571
38,1777235243547988699,1777235243557403782,9415083
39,1777235243651915390,1777235243670935113,19019723
40,1777235243746164228,1777235243755307881,9143653
41,1777235243846878475,1777235243854870921,7992446
42,1777235243946654645,1777235243956343653,9689008
43,1777235244048096013,1777235244055738949,7642936
44,1777235244146654940,1777235244156255799,9600859
45,1777235244246910161,1777235244265760604,18850443
46,1777235244347976419,1777235244368305806,20329387
47,1777235244449151457,1777235244461993127,12841670
48,1777235244545878805,1777235244557122357,11243552
49,1777235244648577584,1777235244668401515,19823931
50,1777235244746506283,1777235244765376953,18870670
51,1777235244851172517,1777235244869755429,18582912
52,1777235244948343195,1777235244956424471,8081276
53,1777235245049165752,1777235245057685951,8520199
