frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777235533245069111,1777235533259165905,14096794
1,1777235533343803814,1777235533356740546,12936732
2,1777235533446521213,1777235533480920650,34399437
3,1777235533558820032,1777235533562033253,3213221
4,1777235533653561751,1777235533656088057,2526306
5,1777235533748528986,1777235533761292039,12763053
6,1777235533848925413,1777235533861506018,12580605
7,1777235533948421352,1777235533960901354,12480002
8,1777235534044364938,1777235534057449643,13084705
9,1777235534144198980,1777235534157309254,13110274
10,1777235534249604214,1777235534251827504,2223290
11,1777235534350112391,1777235534362183231,12070840
12,1777235534445626983,1777235534448639299,3012316
13,1777235534547149853,1777235534549621160,2471307
14,1777235534644450306,1777235534646995093,2544787
15,1777235534746043681,1777235534758740317,12696636
16,1777235534847781705,1777235534883381764,35600059
17,1777235534950938157,1777235534953598692,2660535
18,1777235535046242609,1777235535058797305,12554696
19,1777235535145400342,1777235535148634211,3233869
20,1777235535246322642,1777235535248718988,2396346
21,1777235535345794981,1777235535348897832,3102851
22,1777235535452525684,1777235535455026957,2501273
23,1777235535554033842,1777235535556222246,2188404
24,1777235535645283019,1777235535657916483,12633464
25,1777235535750207642,1777235535753146372,2938730
26,1777235535844829072,1777235535847944414,3115342
27,1777235535947285964,1777235535950112689,2826725
28,1777235536059299741,1777235536061754634,2454893
29,1777235536144627671,1777235536157423754,12796083
30,1777235536245560881,1777235536281080015,35519134
31,1777235536344107255,1777235536346597732,2490477
32,1777235536445531859,1777235536448483247,2951388
33,1777235536543841571,1777235536556690104,12848533
34,1777235536652398460,1777235536654542257,2143797
35,1777235536744645131,1777235536747284090,2638959
36,1777235536852573146,1777235536854256236,1683090
37,1777235536945716186,1777235536948373818,2657632
38,1777235537043778276,1777235537056096068,12317792
39,1777235537145444077,1777235537147979183,2535106
40,1777235537245741224,1777235537248175019,2433795
41,1777235537348914900,1777235537351234644,2319744
42,1777235537441853020,1777235537454375723,12522703
43,1777235537544918104,1777235537559604544,14686440
44,1777235537644045513,1777235537656776393,12730880
45,1777235537744888000,1777235537757541444,12653444
46,1777235537844802607,1777235537847170100,2367493
47,1777235537945485444,1777235537947684217,2198773
48,1777235538045914736,1777235538048576721,2661985
49,1777235538146292952,1777235538149274654,2981702
50,1777235538243717940,1777235538246372695,2654755
51,1777235538345438111,1777235538348537942,3099831
52,1777235538446044001,1777235538449046203,3002202
53,1777235538545364161,1777235538547505962,2141801
54,1777235538645564435,1777235538647528790,1964355
55,1777235538746018667,1777235538758983708,12965041
56,1777235538844169224,1777235538857180508,13011284
57,1777235538944864549,1777235538957234317,12369768
58,1777235539045126972,1777235539047583054,2456082
59,1777235539144493064,1777235539146922822,2429758
60,1777235539245804128,1777235539248662493,2858365
61,1777235539344542753,1777235539347478013,2935260
62,1777235539444965098,1777235539458031645,13066547
63,1777235539546077437,1777235539558497019,12419582
64,1777235539643005729,1777235539645534137,2528408
65,1777235539744245077,1777235539746471413,2226336
66,1777235539844097454,1777235539856277463,12180009
67,1777235539944303262,1777235539957110799,12807537
68,1777235540045514228,1777235540068461018,22946790
69,1777235540142684577,1777235540156258008,13573431
