frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777235386608908447,1777235386647320748,38412301
1,1777235386710840868,1777235386742736609,31895741
2,1777235386808592017,1777235386847502307,38910290
3,1777235386909633214,1777235386938724218,29091004
4,1777235387007362947,1777235387037316591,29953644
5,1777235387107649645,1777235387152087791,44438146
6,1777235387208453011,1777235387240403412,31950401
7,1777235387309782492,1777235387346488622,36706130
8,1777235387410300255,1777235387441065469,30765214
9,1777235387510487565,1777235387541167220,30679655
10,1777235387607673920,1777235387629775045,22101125
11,1777235387710400359,1777235387730202226,19801867
12,1777235387809465854,1777235387838517084,29051230
13,1777235387907212717,1777235387937080081,29867364
14,1777235388009711562,1777235388031614097,21902535
15,1777235388109842025,1777235388135859384,26017359
16,1777235388210016316,1777235388238849854,28833538
17,1777235388309848149,1777235388347738395,37890246
18,1777235388412381999,1777235388440134828,27752829
19,1777235388510747667,1777235388538534999,27787332
20,1777235388609252547,1777235388640636917,31384370
21,1777235388710238126,1777235388731188067,20949941
22,1777235388811935955,1777235388841692603,29756648
23,1777235388908942415,1777235388945043683,36101268
24,1777235389007076366,1777235389037771101,30694735
25,1777235389107784925,1777235389141897867,34112942
26,1777235389208431379,1777235389239259069,30827690
27,1777235389308738015,1777235389336785857,28047842
28,1777235389409166914,1777235389438627476,29460562
29,1777235389509586787,1777235389537511978,27925191
30,1777235389611817536,1777235389637419645,25602109
31,1777235389709714914,1777235389738709890,28994976
32,1777235389809955039,1777235389832859848,22904809
33,1777235389907870958,1777235389938413805,30542847
34,1777235390011399020,1777235390043314898,31915878
35,1777235390108857603,1777235390141758380,32900777
36,1777235390211117694,1777235390239662746,28545052
37,1777235390310052304,1777235390341409756,31357452
38,1777235390407882331,1777235390436041339,28159008
39,1777235390509995568,1777235390530374049,20378481
40,1777235390610691565,1777235390642480569,31789004
41,1777235390709702739,1777235390746983553,37280814
42,1777235390809695760,1777235390841211888,31516128
43,1777235390905314292,1777235390936579018,31264726
44,1777235391009483193,1777235391033538054,24054861
45,1777235391111419420,1777235391140860456,29441036
46,1777235391210504362,1777235391233047502,22543140
47,1777235391307367130,1777235391338630341,31263211
48,1777235391406775764,1777235391427034024,20258260
49,1777235391508327919,1777235391539506773,31178854
50,1777235391611809439,1777235391648973500,37164061
51,1777235391709841438,1777235391730742079,20900641
52,1777235391810666425,1777235391839949747,29283322
53,1777235391907894841,1777235391936616034,28721193
54,1777235392010938067,1777235392032545419,21607352
55,1777235392110904419,1777235392133268614,22364195
56,1777235392205324742,1777235392243307022,37982280
57,1777235392309926579,1777235392341874376,31947797
58,1777235392405604957,1777235392435107223,29502266
59,1777235392510027749,1777235392532833209,22805460
60,1777235392609634684,1777235392637339292,27704608
61,1777235392707764309,1777235392737091180,29326871
62,1777235392808116960,1777235392836406542,28289582
63,1777235392910025047,1777235392939670700,29645653
64,1777235393009442229,1777235393041753604,32311375
65,1777235393109412103,1777235393141599491,32187388
66,1777235393210633307,1777235393239401652,28768345
67,1777235393309202726,1777235393340708597,31505871
68,1777235393408941539,1777235393431631468,22689929
69,1777235393509457862,1777235393531370255,21912393
70,1777235393608590698,1777235393638989386,30398688
71,1777235393704166511,1777235393735830301,31663790
72,1777235393809858884,1777235393841265448,31406564
73,1777235393908633399,1777235393940088785,31455386
74,1777235394010230452,1777235394040509135,30278683
75,1777235394111944373,1777235394143741980,31797607
76,1777235394205824651,1777235394229194997,23370346
77,1777235394309610521,1777235394330486768,20876247
78,1777235394408917764,1777235394429952815,21035051
79,1777235394510539477,1777235394539594378,29054901
80,1777235394605763473,1777235394634740331,28976858
81,1777235394710115300,1777235394739106502,28991202
82,1777235394810207098,1777235394840008566,29801468
83,1777235394909979404,1777235394942588005,32608601
84,1777235395007164585,1777235395035005461,27840876
85,1777235395108027993,1777235395129782095,21754102
86,1777235395210649793,1777235395240630322,29980529
87,1777235395316811412,1777235395346204778,29393366
88,1777235395410798123,1777235395439555571,28757448
89,1777235395510097263,1777235395539237931,29140668
90,1777235395608859580,1777235395635961557,27101977
91,1777235395710618828,1777235395735378389,24759561
92,1777235395810408141,1777235395841223311,30815170
93,1777235395910370670,1777235395946587892,36217222
94,1777235396010231907,1777235396041145030,30913123
95,1777235396109469968,1777235396142183639,32713671
96,1777235396208066720,1777235396231081778,23015058
97,1777235396308196661,1777235396341457835,33261174
98,1777235396407999979,1777235396436784569,28784590
99,1777235396513611470,1777235396549027295,35415825
100,1777235396609043155,1777235396639906556,30863401
101,1777235396707758995,1777235396739928131,32169136
102,1777235396816372749,1777235396847492485,31119736
103,1777235396913979302,1777235396951982473,38003171
104,1777235397010301302,1777235397032158220,21856918
105,1777235397108961143,1777235397142882483,33921340
106,1777235397209133773,1777235397231765348,22631575
107,1777235397309620486,1777235397342539241,32918755
108,1777235397408697302,1777235397439308600,30611298
109,1777235397510448173,1777235397534558834,24110661
110,1777235397607120959,1777235397638804286,31683327
111,1777235397712829836,1777235397751781630,38951794
112,1777235397808673969,1777235397839100820,30426851
113,1777235397909326783,1777235397930457306,21130523
114,1777235398010016477,1777235398055373919,45357442
115,1777235398109674733,1777235398131301854,21627121
116,1777235398208388590,1777235398233140685,24752095
117,1777235398309024376,1777235398331512286,22487910
118,1777235398407430187,1777235398446820234,39390047
119,1777235398507899912,1777235398529876671,21976759
