frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777235531141213606,1777235533516829103,2375615497
1,1777235532543792044,1777235534880232963,2336440919
2,1777235533839406672,1777235536277922025,2438515353
3,1777235535241871096,1777235537551739540,2309868444
4,1777235536548047779,1777235538807015030,2258967251
5,1777235537840597269,1777235540099298535,2258701266
6,1777235539139691322,1777235541399514510,2259823188
7,1777235540447203186,1777235542711965318,2264762132
8,1777235541738472415,1777235544094000225,2355527810
9,1777235543139736060,1777235545471944129,2332208069
10,1777235544442108974,1777235546791840695,2349731721
11,1777235545740938665,1777235548102058491,2361119826
12,1777235547141371196,1777235549394004605,2252633409
13,1777235548441520179,1777235550802712492,2361192313
14,1777235549845880687,1777235552176675437,2330794750
15,1777235551139124930,1777235553520613009,2381488079
16,1777235552538698243,1777235554867539415,2328841172
17,1777235553847112948,1777235556223841411,2376728463
18,1777235555239042465,1777235557582421084,2343378619
19,1777235556540019906,1777235558899215761,2359195855
20,1777235557941129321,1777235560216060371,2274931050
21,1777235559240001922,1777235561537898878,2297896956
22,1777235560548285578,1777235562877136044,2328850466
23,1777235561839152502,1777235564139342336,2300189834
24,1777235563140420853,1777235565467989528,2327568675
25,1777235564438919498,1777235566763254898,2324335400
26,1777235565740532293,1777235567992842449,2252310156
27,1777235567039825451,1777235569309692083,2269866632
28,1777235568338922794,1777235570602610880,2263688086
29,1777235569640842118,1777235571866967526,2226125408
30,1777235570844964059,1777235573087935030,2242970971
31,1777235572140111687,1777235574383588988,2243477301
32,1777235573443475375,1777235575696320609,2252845234
33,1777235574740443774,1777235576969392567,2228948793
34,1777235575939933808,1777235578296775218,2356841410
35,1777235577239357800,1777235579602625218,2363267418
36,1777235578643041158,1777235581220505925,2577464767
37,1777235580246192500,1777235582924590838,2678398338
38,1777235581955663357,1777235584244895748,2289232391
39,1777235583240433988,1777235585623848264,2383414276
40,1777235584539266492,1777235586870168826,2330902334
41,1777235585840892444,1777235588095094320,2254201876
42,1777235587140264365,1777235589404617177,2264352812
43,1777235588439765653,1777235590651356792,2211591139
44,1777235589642831648,1777235592008362595,2365530947
45,1777235591041047615,1777235593228274089,2187226474
46,1777235592241136505,1777235594451623766,2210487261
47,1777235593440189127,1777235595665296325,2225107198
48,1777235594642939164,1777235596879117134,2236177970
49,1777235595840576421,1777235598085513593,2244937172
50,1777235597140569042,1777235599280373787,2139804745
51,1777235598345217264,1777235600483037006,2137819742
52,1777235599541357238,1777235601681987263,2140630025
53,1777235600741742160,1777235602903923759,2162181599
54,1777235601941115826,1777235604141670766,2200554940
55,1777235603140239716,1777235605396468718,2256229002
56,1777235604441166625,1777235606710030943,2268864318
57,1777235605740752347,1777235607907093758,2166341411
58,1777235606941523817,1777235609206162974,2264639157
59,1777235608241412499,1777235610432122874,2190710375
60,1777235609440430634,1777235611668798754,2228368120
61,1777235610639878933,1777235612900559290,2260680357
62,1777235611940480962,1777235614100979665,2160498703
63,1777235613140055017,1777235615350842455,2210787438
64,1777235614347144477,1777235616590728699,2243584222
65,1777235615640939082,1777235617908479993,2267540911
66,1777235616940842412,1777235619189856787,2249014375
67,1777235618244623207,1777235620494355558,2249732351
68,1777235619440662362,1777235621800781113,2360118751
69,1777235620842182319,1777235623080609748,2238427429
70,1777235622040965292,1777235624523244094,2482278802
71,1777235623541157755,1777235626177493333,2636335578
72,1777235625157364779,1777235627734890787,2577526008
73,1777235626743365969,1777235629099362998,2355997029
74,1777235628141054034,1777235630436412947,2295358913
75,1777235629440806739,1777235631746946241,2306139502
76,1777235630743943977,1777235633009720904,2265776927
77,1777235632048649925,1777235634310760194,2262110269
78,1777235633342635171,1777235635657070220,2314435049
79,1777235634641827070,1777235636937641909,2295814839
80,1777235635942250502,1777235638233151614,2290901112
81,1777235637243272275,1777235639423016615,2179744340
82,1777235638441868888,1777235640691484459,2249615571
83,1777235639741488537,1777235641988398871,2246910334
84,1777235641042721668,1777235644535092162,3492370494
85,1777235642241812573,1777235644567845904,2326033331
86,1777235643542374225,1777235645790451232,2248077007
87,1777235644840666446,1777235647024581187,2183914741
88,1777235646041648121,1777235648227829574,2186181453
89,1777235647242469121,1777235649519787373,2277318252
90,1777235648541776081,1777235650841768286,2299992205
91,1777235649843289027,1777235652236456135,2393167108
