t_sample,cpu_pct,rss_mb
1777235681.0179193,51.6,733.09375
1777235682.0675564,44.8,734.52734375
1777235683.0689688,49.9,736.3359375
1777235684.0727541,56.8,736.41796875
1777235685.0747566,45.9,737.2734375
1777235686.117901,49.8,738.625
1777235687.1669886,49.6,739.3046875
1777235688.1679168,48.0,739.3046875
1777235689.1709917,51.8,739.62109375
1777235690.1801748,50.5,739.62109375
1777235691.214078,49.3,739.625
1777235692.2165365,60.9,739.70703125
1777235693.2173684,47.0,739.70703125
1777235694.2182264,57.0,740.234375
1777235695.2256162,56.6,740.78515625
1777235696.2695196,52.7,740.78515625
1777235697.2758586,51.7,740.78515625
1777235698.2923295,54.1,741.33203125
1777235699.3265986,54.1,741.33203125
1777235700.3700197,54.6,741.5390625
1777235701.3720381,52.9,741.5390625
1777235702.3903892,49.1,741.5390625
1777235703.4288511,55.9,741.95703125
1777235704.4309497,54.9,741.95703125
1777235705.4748864,43.1,741.95703125
1777235706.4795315,50.8,741.95703125
1777235707.4870238,51.6,741.95703125
1777235708.5356321,52.5,741.95703125
1777235709.5669763,54.3,741.95703125
1777235710.5769982,47.5,741.95703125
1777235711.6009178,50.8,741.95703125
1777235712.611228,46.5,742.09375
1777235713.6205053,52.5,742.09375
1777235714.6314106,48.5,742.1953125
1777235715.6771784,48.8,742.1953125
1777235716.7030368,47.8,742.1953125
1777235717.720784,52.1,742.1953125
1777235718.7234714,48.9,743.828125
1777235719.7713287,56.3,743.828125
1777235720.771658,51.0,744.8125
1777235721.8035347,47.5,744.8125
1777235722.81742,48.3,744.8125
1777235723.8176715,54.0,744.8125
1777235724.8208992,46.8,744.8125
1777235725.868277,52.5,744.8125
1777235726.8781977,54.5,744.8125
1777235727.9210799,47.9,744.8125
1777235728.929475,47.6,744.8125
1777235729.9766881,34.4,744.8125
1777235730.9791226,18.0,744.8125
1777235732.0258675,132.8,766.171875
1777235733.0741906,56.3,746.0078125
1777235734.0975592,48.9,747.0703125
1777235735.1180632,55.9,747.14453125
1777235736.1198585,50.9,747.14453125
1777235737.1216125,55.9,747.609375
1777235738.1251423,47.8,748.26171875
1777235739.1739535,52.4,748.26171875
1777235740.1767347,48.9,748.7109375
1777235741.2211277,48.8,748.7109375
1777235742.2672377,49.7,748.7109375
1777235743.2685585,50.9,748.7109375
1777235744.2694256,49.0,748.7109375
1777235745.279818,48.5,748.7109375
1777235746.2996633,50.0,748.7109375
1777235747.3239853,55.6,748.7109375
1777235748.3694367,48.8,748.7109375
1777235749.3785086,49.5,748.7109375
1777235750.4201367,53.8,748.7109375
1777235751.4296567,51.5,748.7109375
1777235752.4748263,53.6,748.7109375
1777235753.4893434,52.2,748.7109375
1777235754.4978256,53.5,748.7109375
1777235755.5296187,58.2,748.7109375
1777235756.5702384,55.7,749.34375
1777235757.576301,52.7,749.34375
1777235758.5942872,56.0,749.34375
1777235759.6063466,49.4,749.34375
1777235760.628897,58.7,749.640625
1777235761.6721869,57.5,749.640625
1777235762.709585,54.9,749.640625
1777235763.7209358,55.4,749.640625
1777235764.7289784,52.6,749.73046875
1777235765.7688868,49.0,749.73046875
1777235766.7695405,46.0,749.73046875
1777235767.7739356,49.8,749.73046875
1777235768.7784383,49.8,749.73046875
1777235769.7784338,50.0,749.73046875
1777235770.78507,49.7,749.73046875
1777235771.7919247,48.7,749.73046875
1777235772.8172297,44.9,749.73046875
1777235773.819209,51.9,749.73046875
1777235774.8273942,44.6,749.73046875
1777235775.8735132,50.7,749.73046875
1777235776.880141,52.7,749.73046875
1777235777.8932524,46.4,749.73046875
1777235778.9273107,50.3,749.734375
1777235779.9695609,51.8,749.734375
1777235780.971037,45.9,749.7421875
1777235781.9717774,56.0,749.7421875
1777235782.9835758,45.5,749.74609375
1777235784.019867,51.1,749.74609375
1777235785.0222442,45.9,749.75390625
1777235786.067517,46.9,749.75390625
1777235787.0777056,47.5,749.7578125
1777235788.0809996,44.9,749.7578125
1777235789.0830429,46.9,749.765625
1777235790.1270971,46.9,749.765625
1777235791.1699944,29.7,749.76953125
1777235792.1714232,18.0,749.76953125
1777235793.1762428,132.4,746.47265625
1777235794.1790109,53.9,747.53125
1777235795.181048,50.9,748.58984375
1777235796.190557,48.5,748.58984375
1777235797.2151816,49.8,748.58984375
1777235798.2155185,48.0,748.58984375
1777235799.2201624,48.8,748.58984375
