frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777235239748293774,1777235239762794976,14501202
1,1777235239849983842,1777235239854175578,4191736
2,1777235239947063490,1777235239952128297,5064807
3,1777235240058971637,1777235240062574027,3602390
4,1777235240145945470,1777235240150712094,4766624
5,1777235240244023473,1777235240257646828,13623355
6,1777235240344086661,1777235240357441490,13354829
7,1777235240448961256,1777235240454213137,5251881
8,1777235240548812729,1777235240554955224,6142495
9,1777235240643937465,1777235240647527633,3590168
10,1777235240747919497,1777235240753446453,5526956
11,1777235240845096503,1777235240858446654,13350151
12,1777235240944193905,1777235240947965113,3771208
13,1777235241049411353,1777235241053810831,4399478
14,1777235241148140566,1777235241153921221,5780655
15,1777235241248526086,1777235241251995802,3469716
16,1777235241347711026,1777235241350934170,3223144
17,1777235241443256023,1777235241446733155,3477132
18,1777235241550731568,1777235241554320296,3588728
19,1777235241644282059,1777235241647149782,2867723
20,1777235241747009594,1777235241750828915,3819321
21,1777235241848819052,1777235241852427391,3608339
22,1777235241950458699,1777235241953749993,3291294
23,1777235242048767757,1777235242052941063,4173306
24,1777235242148384252,1777235242152753274,4369022
25,1777235242247718137,1777235242252387286,4669149
26,1777235242346769308,1777235242350424047,3654739
27,1777235242447807010,1777235242451162018,3355008
28,1777235242546998421,1777235242550289927,3291506
29,1777235242649040239,1777235242652910920,3870681
30,1777235242748037099,1777235242751353050,3315951
31,1777235242850129466,1777235242853304368,3174902
32,1777235242947744428,1777235242950479952,2735524
33,1777235243048840622,1777235243052362999,3522377
34,1777235243147527908,1777235243150648812,3120904
35,1777235243253295873,1777235243258983453,5687580
36,1777235243344988307,1777235243351190962,6202655
37,1777235243443952291,1777235243447093498,3141207
38,1777235243548006943,1777235243552641158,4634215
39,1777235243653906614,1777235243657321657,3415043
40,1777235243746464052,1777235243759758475,13294423
41,1777235243846983070,1777235243859614076,12631006
42,1777235243946543276,1777235243959726462,13183186
43,1777235244048697053,1777235244061456165,12759112
44,1777235244146765591,1777235244152673464,5907873
45,1777235244247248486,1777235244250619182,3370696
46,1777235244348563437,1777235244352084718,3521281
47,1777235244450108283,1777235244456113157,6004874
48,1777235244552611315,1777235244558780388,6169073
49,1777235244648608572,1777235244652898362,4289790
50,1777235244746849912,1777235244760537041,13687129
51,1777235244849651339,1777235244863770253,14118914
52,1777235244948500479,1777235244952182270,3681791
53,1777235245049378656,1777235245052951917,3573261
54,1777235245164736404,1777235245170484103,5747699
55,1777235245245296543,1777235245249405824,4109281
56,1777235245347351384,1777235245351272211,3920827
57,1777235245456491170,1777235245460023566,3532396
58,1777235245549142219,1777235245554204866,5062647
59,1777235245648632009,1777235245662308510,13676501
60,1777235245748295541,1777235245752094495,3798954
61,1777235245849008554,1777235245854583568,5575014
62,1777235245949107758,1777235245952774129,3666371
63,1777235246045144385,1777235246049962035,4817650
64,1777235246148162237,1777235246151506406,3344169
65,1777235246248106517,1777235246251981677,3875160
66,1777235246346507413,1777235246349814642,3307229
67,1777235246447990050,1777235246452401960,4411910
68,1777235246547833984,1777235246551982898,4148914
69,1777235246648168251,1777235246652802234,4633983
70,1777235246747344461,1777235246751688064,4343603
71,1777235246848817847,1777235246854804076,5986229
72,1777235246948635837,1777235246952475615,3839778
73,1777235247047680700,1777235247051138039,3457339
74,1777235247149626417,1777235247153852517,4226100
75,1777235247247020129,1777235247250802687,3782558
76,1777235247346534472,1777235247349557528,3023056
77,1777235247448472683,1777235247461895914,13423231
78,1777235247546807930,1777235247551192587,4384657
79,1777235247649168125,1777235247652603367,3435242
80,1777235247745326663,1777235247750382501,5055838
81,1777235247851170661,1777235247856025173,4854512
82,1777235247949740469,1777235247953672670,3932201
83,1777235248050443705,1777235248054655728,4212023
84,1777235248149239743,1777235248154600958,5361215
85,1777235248248719954,1777235248253229328,4509374
86,1777235248346842711,1777235248351140379,4297668
87,1777235248449570445,1777235248462942410,13371965
88,1777235248548178996,1777235248561450927,13271931
89,1777235248650235348,1777235248653790581,3555233
90,1777235248747301598,1777235248750730843,3429245
91,1777235248846433440,1777235248849373403,2939963
92,1777235248944922834,1777235248958238781,13315947
