t_sample,cpu_pct,rss_mb
1777235534.2520943,55.0,735.125
1777235535.299245,50.6,736.5546875
1777235536.3318024,54.2,738.36328125
1777235537.3492494,51.1,738.4453125
1777235538.3991933,46.7,739.30078125
1777235539.4485633,52.4,740.6015625
1777235540.457544,47.6,741.28125
1777235541.5079257,60.0,741.28125
1777235542.5526216,55.5,741.6484375
1777235543.5573757,60.7,741.6484375
1777235544.5978773,53.8,741.65234375
1777235545.5990496,56.9,741.953125
1777235546.6482236,53.4,741.953125
1777235547.6572978,56.5,742.69921875
1777235548.6577508,49.0,742.890625
1777235549.6977825,51.0,742.890625
1777235550.7091749,58.3,743.0703125
1777235551.748242,53.9,743.62890625
1777235552.7976546,53.4,743.62890625
1777235553.8085327,49.5,743.8359375
1777235554.8702626,56.5,743.8359375
1777235555.897344,49.7,743.8359375
1777235556.897449,52.0,743.94140625
1777235557.9078424,52.5,743.94140625
1777235558.9518988,45.0,743.94140625
1777235559.957547,50.7,743.94140625
1777235560.9991114,49.9,743.94140625
1777235562.0073977,49.6,743.94140625
1777235563.0182493,51.4,743.94140625
1777235564.0473866,52.5,743.94140625
1777235565.0966604,46.7,744.078125
1777235566.0986502,46.9,744.078125
1777235567.1074545,43.6,744.078125
1777235568.114362,45.7,744.1796875
1777235569.1478124,48.4,744.1796875
1777235570.1482737,48.0,744.1796875
1777235571.1595926,46.5,744.1796875
1777235572.2077923,48.7,745.8125
1777235573.2146077,40.7,745.8125
1777235574.2480989,51.3,746.796875
1777235575.2483292,42.0,746.796875
1777235576.256778,48.6,746.796875
1777235577.3066063,48.6,746.796875
1777235578.347283,48.0,746.796875
1777235579.357632,50.5,746.796875
1777235580.3593483,64.9,746.796875
1777235581.383778,55.6,746.796875
1777235582.422979,56.8,746.796875
1777235583.4478834,40.0,746.796875
1777235584.496856,15.3,746.796875
1777235585.4986086,138.8,746.00390625
1777235586.5477638,47.7,749.18359375
1777235587.596954,47.7,750.0625
1777235588.6085174,48.4,750.13671875
1777235589.6086915,47.0,750.13671875
1777235590.6543496,48.8,750.22265625
1777235591.698763,46.9,750.22265625
1777235592.7026122,48.8,750.6328125
1777235593.7083802,44.7,750.6328125
1777235594.7466102,50.1,751.0859375
1777235595.757293,48.5,751.0859375
1777235596.80019,39.3,751.0859375
1777235597.807717,45.7,751.0859375
1777235598.8084512,42.0,751.0859375
1777235599.857665,45.7,751.0859375
1777235600.8979166,45.2,751.0859375
1777235601.908113,41.6,751.0859375
1777235602.948377,50.0,751.0859375
1777235603.9979637,44.8,751.0859375
1777235605.0081098,43.6,751.0859375
1777235606.0105278,46.9,751.0859375
1777235607.0479722,48.2,751.0859375
1777235608.048352,50.0,751.0859375
1777235609.0518675,50.8,751.9296875
1777235610.0547566,46.9,751.9296875
1777235611.0585515,50.8,751.9296875
1777235612.107469,50.5,751.9296875
1777235613.150506,49.9,751.9296875
1777235614.1993647,47.7,751.9296875
1777235615.2088292,47.6,751.9296875
1777235616.2487073,49.0,751.9296875
1777235617.2493412,48.0,751.9296875
1777235618.2582026,49.6,752.0859375
1777235619.2597826,44.9,752.0859375
1777235620.2987351,45.2,752.0859375
1777235621.3068206,53.6,752.0859375
1777235622.3098214,45.9,752.0859375
1777235623.3107274,51.0,752.0859375
1777235624.3147824,53.8,752.0859375
1777235625.3338838,70.7,752.0859375
1777235626.3664665,71.7,752.0859375
1777235627.4147055,64.9,752.0859375
1777235628.4493556,51.2,752.0859375
1777235629.4553475,57.7,752.0859375
1777235630.4996738,44.0,752.0859375
1777235631.5094182,44.6,752.0859375
1777235632.54872,47.1,752.08984375
1777235633.5488822,51.0,752.08984375
1777235634.59877,42.9,752.09765625
1777235635.6099608,47.5,752.09765625
1777235636.6105433,43.0,752.1015625
1777235637.6597168,48.6,752.1015625
1777235638.661209,46.9,752.109375
1777235639.699114,42.4,752.109375
1777235640.7444148,47.8,752.11328125
1777235641.7492905,44.8,752.11328125
1777235642.753905,44.8,752.12109375
1777235643.7594154,41.8,752.12109375
1777235644.7983623,15.4,752.125
1777235645.8432143,13.4,752.125
1777235646.848693,130.3,749.41796875
1777235647.8980584,44.8,750.30859375
1777235648.907046,49.6,751.1875
1777235649.9489899,54.7,751.171875
1777235650.9491365,47.0,751.171875
1777235651.961095,47.4,751.5078125
1777235652.9610906,51.0,752.16015625
