frame_seq,t_sent_ns,t_recv_ns,latency_ns
0,1777235680010984925,1777235680025233287,14248362
1,1777235680115428609,1777235680118891236,3462627
2,1777235680219207605,1777235680222440609,3233004
3,1777235680315486968,1777235680319140880,3653912
4,1777235680418430146,1777235680422013960,3583814
5,1777235680514445709,1777235680518877350,4431641
6,1777235680614459898,1777235680618187826,3727928
7,1777235680711133630,1777235680714747308,3613678
8,1777235680811740252,1777235680815464722,3724470
9,1777235680915400748,1777235680919771642,4370894
10,1777235681013651619,1777235681017535788,3884169
11,1777235681112653326,1777235681115696462,3043136
12,1777235681215451189,1777235681229090747,13639558
13,1777235681314782603,1777235681328301414,13518811
14,1777235681409995059,1777235681412717786,2722727
15,1777235681511736255,1777235681525423832,13687577
16,1777235681611715724,1777235681625131671,13415947
17,1777235681711492170,1777235681724848551,13356381
18,1777235681811366590,1777235681813963285,2596695
19,1777235681913228488,1777235681916234441,3005953
20,1777235682013307507,1777235682016872427,3564920
21,1777235682112567930,1777235682125767065,13199135
22,1777235682211979657,1777235682214994695,3015038
23,1777235682315482656,1777235682318251942,2769286
24,1777235682411828422,1777235682424846903,13018481
25,1777235682512195167,1777235682524790880,12595713
26,1777235682611144771,1777235682624553827,13409056
27,1777235682716031486,1777235682729095314,13063828
28,1777235682815705279,1777235682819881475,4176196
29,1777235682913485171,1777235682917537174,4052003
30,1777235683014840306,1777235683018396973,3556667
31,1777235683117162184,1777235683120360753,3198569
32,1777235683220553784,1777235683237078689,16524905
33,1777235683318036171,1777235683330819555,12783384
34,1777235683420690491,1777235683424834085,4143594
35,1777235683521268230,1777235683524921142,3652912
36,1777235683616111223,1777235683620303385,4192162
37,1777235683716303260,1777235683720897880,4594620
38,1777235683813435944,1777235683816524686,3088742
39,1777235683912751224,1777235683916855723,4104499
40,1777235684016805617,1777235684021784409,4978792
41,1777235684112169604,1777235684125280561,13110957
42,1777235684213254167,1777235684216030022,2775855
43,1777235684312740767,1777235684325872220,13131453
44,1777235684412759849,1777235684415383560,2623711
45,1777235684510496181,1777235684513490797,2994616
46,1777235684611110185,1777235684613806154,2695969
47,1777235684712842504,1777235684715703460,2860956
48,1777235684812878993,1777235684825856313,12977320
49,1777235684912356969,1777235684925489019,13132050
50,1777235685010952791,1777235685024231640,13278849
51,1777235685114949160,1777235685118161158,3211998
52,1777235685211933426,1777235685215814141,3880715
53,1777235685315842157,1777235685319350408,3508251
54,1777235685412841157,1777235685426327684,13486527
55,1777235685514665286,1777235685518417297,3752011
56,1777235685618174609,1777235685621412620,3238011
57,1777235685710848672,1777235685723687178,12838506
58,1777235685812838788,1777235685815612636,2773848
59,1777235685911782016,1777235685916351864,4569848
60,1777235686019893472,1777235686022681312,2787840
61,1777235686116431377,1777235686129933292,13501915
62,1777235686211129802,1777235686224824979,13695177
63,1777235686311602963,1777235686314941984,3339021
64,1777235686413282728,1777235686426948092,13665364
65,1777235686511176782,1777235686524231873,13055091
66,1777235686612147448,1777235686616875820,4728372
67,1777235686715552518,1777235686720136393,4583875
68,1777235686817351583,1777235686830898798,13547215
69,1777235686912313804,1777235686915630358,3316554
70,1777235687017532516,1777235687022981713,5449197
71,1777235687112713005,1777235687116265185,3552180
72,1777235687212505363,1777235687216773314,4267951
73,1777235687311662869,1777235687324894768,13231899
74,1777235687411587971,1777235687415482707,3894736
75,1777235687513956513,1777235687538783281,24826768
76,1777235687611205911,1777235687624590177,13384266
77,1777235687712607320,1777235687716287050,3679730
78,1777235687815822376,1777235687829053115,13230739
79,1777235687913548427,1777235687927212709,13664282
80,1777235688020169196,1777235688023990850,3821654
81,1777235688112539024,1777235688116992531,4453507
82,1777235688213098786,1777235688216376678,3277892
83,1777235688312886273,1777235688317053890,4167617
84,1777235688415189888,1777235688428490261,13300373
85,1777235688511164699,1777235688524753331,13588632
86,1777235688613903346,1777235688618234578,4331232
87,1777235688716840587,1777235688720089867,3249280
88,1777235688816198128,1777235688829893554,13695426
89,1777235688912575420,1777235688926256046,13680626
90,1777235689012751142,1777235689026311388,13560246
91,1777235689116417238,1777235689120370176,3952938
92,1777235689211337911,1777235689214342765,3004854
93,1777235689312175862,1777235689315168295,2992433
94,1777235689414074434,1777235689417881457,3807023
95,1777235689511810424,1777235689516084970,4274546
96,1777235689614532898,1777235689617971176,3438278
97,1777235689713384586,1777235689716293440,2908854
98,1777235689812884420,1777235689816451271,3566851
99,1777235689916110806,1777235689919258677,3147871
100,1777235690011388532,1777235690014208584,2820052
101,1777235690116091226,1777235690129556978,13465752
102,1777235690213288019,1777235690216779378,3491359
103,1777235690312823765,1777235690316466831,3643066
104,1777235690413805728,1777235690417629707,3823979
105,1777235690511664945,1777235690514965540,3300595
106,1777235690614695410,1777235690617884425,3189015
107,1777235690715528379,1777235690719483770,3955391
108,1777235690812558112,1777235690825317251,12759139
109,1777235690910824931,1777235690924234577,13409646
110,1777235691014675140,1777235691028233648,13558508
111,1777235691113603698,1777235691119446070,5842372
112,1777235691213193863,1777235691216693491,3499628
113,1777235691314733199,1777235691338507147,23773948
114,1777235691421495686,1777235691426302264,4806578
115,1777235691520041510,1777235691523683096,3641586
116,1777235691616374277,1777235691620400400,4026123
117,1777235691714206268,1777235691719351441,5145173
118,1777235691813473569,1777235691820136391,6662822
119,1777235691914505840,1777235691928021061,13515221
120,1777235692016911456,1777235692021643546,4732090
121,1777235692118270584,1777235692121612831,3342247
122,1777235692212280250,1777235692215983518,3703268
123,1777235692312931905,1777235692316009918,3078013
124,1777235692413096026,1777235692426750445,13654419
125,1777235692512033067,1777235692514685123,2652056
126,1777235692612383251,1777235692625180140,12796889
127,1777235692711688050,1777235692724447790,12759740
128,1777235692810919689,1777235692813775923,2856234
129,1777235692911264252,1777235692914730604,3466352
130,1777235693011916740,1777235693025145241,13228501
131,1777235693111883176,1777235693125561149,13677973
132,1777235693213697128,1777235693216875296,3178168
133,1777235693314988931,1777235693320131090,5142159
134,1777235693412911379,1777235693416212829,3301450
135,1777235693516938888,1777235693522223700,5284812
136,1777235693613462368,1777235693617720060,4257692
137,1777235693712336516,1777235693725892307,13555791
138,1777235693813063256,1777235693826414041,13350785
139,1777235693912580035,1777235693925881472,13301437
140,1777235694011748986,1777235694025062676,13313690
141,1777235694112722777,1777235694116337983,3615206
142,1777235694213080215,1777235694217709112,4628897
143,1777235694314171870,1777235694317399077,3227207
144,1777235694412921226,1777235694417275573,4354347
145,1777235694513551457,1777235694517571401,4019944
146,1777235694612399995,1777235694617924957,5524962
147,1777235694715353844,1777235694719744477,4390633
148,1777235694815444449,1777235694829293311,13848862
149,1777235694911792105,1777235694915876603,4084498
150,1777235695014886829,1777235695018637645,3750816
151,1777235695113468532,1777235695117399682,3931150
152,1777235695211810716,1777235695225115466,13304750
153,1777235695314276298,1777235695328277615,14001317
154,1777235695414775294,1777235695419648494,4873200
155,1777235695514630872,1777235695518371886,3741014
156,1777235695612022630,1777235695615558726,3536096
157,1777235695712938372,1777235695716435230,3496858
158,1777235695810134686,1777235695812754436,2619750
159,1777235695913729093,1777235695917768502,4039409
160,1777235696011674854,1777235696015127787,3452933
161,1777235696112538426,1777235696115807829,3269403
162,1777235696215210728,1777235696218845412,3634684
163,1777235696315137018,1777235696318286864,3149846
164,1777235696412313421,1777235696425418862,13105441
165,1777235696511591127,1777235696524914249,13323122
166,1777235696611421649,1777235696624598111,13176462
167,1777235696713928601,1777235696727706369,13777768
168,1777235696812819295,1777235696826247556,13428261
169,1777235696913060439,1777235696916156678,3096239
170,1777235697015317109,1777235697018032665,2715556
171,1777235697115680309,1777235697139679280,23998971
172,1777235697211992440,1777235697225216378,13223938
173,1777235697316336914,1777235697321014642,4677728
174,1777235697410871975,1777235697414102495,3230520
175,1777235697513388400,1777235697517123691,3735291
176,1777235697614232277,1777235697627849253,13616976
177,1777235697711774423,1777235697715594532,3820109
178,1777235697811909410,1777235697814938203,3028793
179,1777235697912091677,1777235697915237249,3145572
180,1777235698022922333,1777235698026536302,3613969
181,1777235698111704980,1777235698124838549,13133569
182,1777235698215757456,1777235698219466079,3708623
183,1777235698313138836,1777235698316573240,3434404
184,1777235698414919568,1777235698418272002,3352434
185,1777235698514241439,1777235698517986457,3745018
186,1777235698614784739,1777235698618073066,3288327
187,1777235698714525158,1777235698718509804,3984646
188,1777235698811790598,1777235698816057021,4266423
189,1777235698914322248,1777235698927413359,13091111
190,1777235699015043844,1777235699018720044,3676200
191,1777235699112467393,1777235699116486221,4018828
192,1777235699211399898,1777235699225511323,14111425
193,1777235699311979641,1777235699326092279,14112638
194,1777235699413876258,1777235699427232651,13356393
195,1777235699514077802,1777235699527650669,13572867
196,1777235699613809016,1777235699627133167,13324151
197,1777235699715012345,1777235699720321265,5308920
198,1777235699810830392,1777235699813991876,3161484
199,1777235699915923198,1777235699929658452,13735254
200,1777235700013369766,1777235700018175117,4805351
201,1777235700116174652,1777235700120722046,4547394
202,1777235700214661115,1777235700217614751,2953636
203,1777235700315096393,1777235700319226463,4130070
204,1777235700412188595,1777235700426243851,14055256
205,1777235700516208731,1777235700520268115,4059384
206,1777235700613192057,1777235700627114731,13922674
207,1777235700712910903,1777235700727010428,14099525
208,1777235700813054011,1777235700816507061,3453050
209,1777235700913013734,1777235700916523651,3509917
210,1777235701014110513,1777235701028134905,14024392
211,1777235701114721025,1777235701128553007,13831982
212,1777235701213218882,1777235701216759264,3540382
213,1777235701316912484,1777235701321230624,4318140
214,1777235701412881957,1777235701426489086,13607129
215,1777235701511204652,1777235701514281649,3076997
216,1777235701612105307,1777235701624951087,12845780
217,1777235701712836106,1777235701716783582,3947476
218,1777235701810800261,1777235701815109731,4309470
219,1777235701912733938,1777235701916174842,3440904
220,1777235702013553092,1777235702017256493,3703401
221,1777235702111758985,1777235702124615823,12856838
222,1777235702211063694,1777235702214323143,3259449
223,1777235702312124284,1777235702315533322,3409038
224,1777235702413051731,1777235702426425044,13373313
225,1777235702511271999,1777235702514454024,3182025
226,1777235702611307501,1777235702613905394,2597893
227,1777235702711692134,1777235702724999878,13307744
228,1777235702816148156,1777235702829769293,13621137
229,1777235702913407229,1777235702926686571,13279342
230,1777235703015029552,1777235703019395166,4365614
231,1777235703114534822,1777235703118337783,3802961
232,1777235703214801352,1777235703218200713,3399361
233,1777235703314974735,1777235703329346377,14371642
234,1777235703427107542,1777235703431249568,4142026
235,1777235703515875988,1777235703520855708,4979720
236,1777235703617447655,1777235703622189689,4742034
237,1777235703714657552,1777235703728824144,14166592
238,1777235703813011444,1777235703826055902,13044458
239,1777235703911951689,1777235703925179734,13228045
240,1777235704015774222,1777235704019507572,3733350
241,1777235704113576596,1777235704117287755,3711159
242,1777235704212746942,1777235704216717724,3970782
243,1777235704317265080,1777235704330667492,13402412
244,1777235704415742043,1777235704430298356,14556313
245,1777235704512054527,1777235704525407532,13353005
246,1777235704610697794,1777235704614506138,3808344
247,1777235704713598899,1777235704726473622,12874723
248,1777235704812044789,1777235704815179332,3134543
249,1777235704913136456,1777235704927432466,14296010
250,1777235705012433010,1777235705015962137,3529127
251,1777235705113499543,1777235705117174801,3675258
252,1777235705214265759,1777235705217874006,3608247
253,1777235705310990648,1777235705324159992,13169344
254,1777235705410983954,1777235705424195583,13211629
255,1777235705514262770,1777235705517784055,3521285
256,1777235705613968760,1777235705620000678,6031918
257,1777235705712847813,1777235705726841134,13993321
258,1777235705814654334,1777235705818215001,3560667
259,1777235705915219760,1777235705928384842,13165082
260,1777235706011022877,1777235706024245855,13222978
261,1777235706113920883,1777235706118385084,4464201
262,1777235706210737092,1777235706214055473,3318381
263,1777235706313046323,1777235706317194254,4147931
264,1777235706414245436,1777235706417445991,3200555
265,1777235706516296489,1777235706519914754,3618265
266,1777235706611353280,1777235706614269020,2915740
267,1777235706714287295,1777235706719111003,4823708
268,1777235706813040203,1777235706827174577,14134374
269,1777235706914090047,1777235706917734834,3644787
270,1777235707014596131,1777235707027562063,12965932
271,1777235707116206612,1777235707118903832,2697220
272,1777235707214432123,1777235707227696285,13264162
273,1777235707313390668,1777235707316771154,3380486
274,1777235707422917640,1777235707436466830,13549190
275,1777235707513062070,1777235707517527859,4465789
276,1777235707613243612,1777235707626491493,13247881
277,1777235707715757783,1777235707722439899,6682116
278,1777235707815373989,1777235707820499459,5125470
279,1777235707918443570,1777235707932358548,13914978
280,1777235708014000849,1777235708017434655,3433806
281,1777235708114494153,1777235708127339138,12844985
282,1777235708212755098,1777235708216477505,3722407
283,1777235708314068401,1777235708317609128,3540727
284,1777235708413746892,1777235708427497607,13750715
285,1777235708513233766,1777235708537309977,24076211
286,1777235708613063147,1777235708626037410,12974263
287,1777235708726389627,1777235708732016943,5627316
288,1777235708813830232,1777235708827923841,14093609
289,1777235708914356584,1777235708919107503,4750919
290,1777235709014369830,1777235709019003828,4633998
291,1777235709116774126,1777235709120850833,4076707
292,1777235709214362647,1777235709227576525,13213878
293,1777235709313567560,1777235709318034645,4467085
294,1777235709410831692,1777235709413984005,3152313
295,1777235709512652284,1777235709516168877,3516593
296,1777235709612539573,1777235709626237630,13698057
297,1777235709711775775,1777235709716017225,4241450
298,1777235709817400833,1777235709822315680,4914847
299,1777235709915124813,1777235709928538830,13414017
300,1777235710014057807,1777235710017634851,3577044
301,1777235710113037267,1777235710126743677,13706410
302,1777235710214265719,1777235710218118735,3853016
303,1777235710316058251,1777235710319559945,3501694
304,1777235710413084041,1777235710416964931,3880890
305,1777235710512692919,1777235710526443596,13750677
306,1777235710613259334,1777235710616179017,2919683
307,1777235710713299662,1777235710716600605,3300943
308,1777235710813253675,1777235710826618700,13365025
309,1777235710913640919,1777235710927635346,13994427
310,1777235711017091907,1777235711034271413,17179506
